source,target,sign
AXIN1,CTNNB1,1
AXIN1,GSK3A,1
AXIN1,MAP3K1,1
AXIN1,MAP3K4,1
AXIN1,RNF111,1
AXIN1,SMAD3,1
AXIN1,SMAD7,-1
AXIN1,parent_of_CTNNB1-1,1
AXL,GRAP,1
AXL,SOCS1,1
BAG1,HSPA8,1
BAG1,parent_of_PPP1CC1,-1
BAMBI,DVL2,1
BAMBI,TGFBR1,1
BANP,KHDRBS1,-1
BCL3,HDAC3,1
BCL6,parent_of_CDKN1A-1,-1
BCOR,HDAC3,1
BDKRB1,GNA11,1
BDKRB1,GNAI1,1
BDKRB1,GNAS,1
BDKRB1,GNB2,1
BDNF,NTRK2,1
BIRC6,CASP7,-1
BMP10,ACVR2A,1
BMP10,ACVR2B,1
BMP15,ACTR2,1
BMP6,ACVR2A,1
BMP6,ACVR2B,1
BMP8A,ACVR2A,1
BMP8A,ACVR2B,1
BRAF,MAP2K1,1
BRAF,MAP2K2,1
BRAF,MAP4K1,1
BRAP,CDC14A,1
BRAP,USP15,-1
BRCA1,ABL1,-1
BRCA1,GADD45A,1
BRCA1,NFE2L2,1
BRCA1,RBBP8,1
BRMS1,EP300,-1
BRMS1,KDM1A,1
BTF3,parent_of_GALR11_____GALR21_____GALR31,-1
BTG2,NFE2L2,1
BTG2,parent_of_CDK41_____CDK61,-1
BTK,PLCG1,1
BTK,STAT5A,1
BTK,parent_of_CDKN1A1,1
BTK,parent_of_MYD881,-1
BTK,parent_of_PTK21,1
BTRC,ATF2,-1
BTRC,CDC25A,1
BTRC,CTNNB1,1
BTRC,EZH2,-1
BTRC,GLI1,-1
BTRC,SMAD3,-1
BTRC,WEE1,-1
BTRC,YAP1,-1
BTRC,parent_of_FZR1-1,-1
C1QBP,KRT1,1
CABIN1,PPP3R1,-1
CALU,GGCX,-1
CAMK2A,EGFR,1
CAMK2A,ETS1,-1
CAMK2A,ITGB1BP1,1
CAMK2A,PTK2,1
CAMK2A,SMAD2,-1
CAMK2A,SRF,1
CAMK2A,SYN1,-1
CAMK2A,SYNGAP1,1
CAMK2A,parent_of_ACTB1,-1
CAMK2A,parent_of_CDKN2A1,-1
CAMK2A,parent_of_DLG41,-1
CAMK2A,parent_of_GNAI11_____GNAI31_____GNAL1_____GNAO11_____GNAQ1_____GNAS1_____GNAZ1,-1
CAMK2A,parent_of_GNAI11_____GNAI31_____GNAO11_____GNAZ1_____GNB21,-1
CAMK2A,parent_of_HDAC21,-1
CAMK2A,parent_of_MAPK11_____MAPK31,1
CAMK4,CREBBP,1
CAMK4,CREM,1
CAMK4,HDAC4,-1
CAMK4,HDAC5,-1
CAMK4,PHB2,-1
CAMK4,SYN1,1
CAMK4,parent_of_HDAC21,-1
CAND1,CUL1,-1
CAPN1,CABIN1,-1
CAPN1,CDK5R1,1
CAPN1,EZR,-1
CAPN1,F2RL1,-1
CAPN1,PTK2,-1
CAPN1,PTPN1,-1
CAPN1,PTPN6,-1
CAPN1,PXN,-1
CAPN1,SRC,-1
CAPN1,TLN1,-1
CAPN1,parent_of_ACTB1,-1
CAPN1,parent_of_MAP2K41_____MAP2K71,-1
CAPN1,parent_of_PLCG11,-1
CAPN2,CDK5R1,1
CAPN2,F2RL1,-1
CARD11,MALT1,1
CARD18,NLRC4,-1
CARD9,MAPK14,1
CARM1,CREBBP,1
CARM1,CTNNB1,1
CARM1,EP300,1
CARM1,RUNX1,-1
CARM1,parent_of_MYOD11,1
CASP12,CASP7,1
CASP2,CASP8,1
CASP2,GOLGA3,-1
CASP2,RIPK1,1
CASP2,TRAF2,1
CASP5,IL18,1
CASP6,CASP8,1
CASP6,HIPK2,1
CASP6,NUMA1,-1
CASP6,PSEN1,1
CASP7,ITGB4,-1
CASP7,PARP1,-1
CASP7,PSEN1,1
CASP7,TNFRSF1A,-1
CASP8,CASP6,1
CASP8,CASP7,1
CASP8,PSEN1,1
CASP8,RIPK1,-1
CASP8,TP73,1
CAV1,PDGFRA,1
CAV1,PPP2CA,-1
CBL,EGFR,1
CBL,KIT,-1
CBL,MET,1
CBL,PIK3CA,-1
CBL,PLCG1,-1
CBL,ZAP70,-1
CBLC,LRIG1,-1
CCK,parent_of_GNAI11_____GNAI31_____GNAL1_____GNAO11_____GNAQ1_____GNAS1,1
CCL16,parent_of_GNAI11_____GNAI21_____GNAI31_____JAK31,1
CCL16,parent_of_GNAI11_____GNAI31,1
CCL2,MMP14,1
CCL2,parent_of_GNAI11_____GNAI21_____GNAI31_____JAK31,1
CCL7,parent_of_GNAI11_____GNAI21_____GNAI31_____JAK31,-1
CCND2,CDK4,1
CCND2,CDK6,1
CCND2,RB1,-1
CCNH,CDK7,1
CD19,VAV1,1
CD22,SH2B1,1
CD247,ZAP70,1
CDC14A,WEE1,1
CDC14A,parent_of_CDC25A-1,-1
CDC25A,CDK4,1
CDC25A,CDK6,1
CDC25A,MAPK3,-1
CDC7,ESCO1,-1
CDC7,PSIP1,1
CDCA3,WEE1,-1
CDH1,CTNNB1,-1
CDH1,EGFR,1
CDH1,parent_of_YAP1-1,1
CDK1,ABL1,1
CDK1,ANAPC1,1
CDK1,ATAD5,-1
CDK1,BRCA1,1
CDK1,CDC25A,1
CDK1,CDC7,1
CDK1,CDKN1B,-1
CDK1,CHEK1,1
CDK1,DDX3X,-1
CDK1,E2F1,1
CDK1,EGFR,-1
CDK1,ESCO1,-1
CDK1,EZH2,-1
CDK1,FOXM1,1
CDK1,HMGA2,-1
CDK1,INCENP,1
CDK1,KHDRBS1,1
CDK1,LATS1,1
CDK1,MAP2K1,-1
CDK1,MYOD1,-1
CDK1,NPM1,-1
CDK1,NUMA1,-1
CDK1,PKN1,1
CDK1,PML,-1
CDK1,PRDX1,-1
CDK1,RANGAP1,1
CDK1,RB1,-1
CDK1,RPA2,1
CDK1,RUNX1,1
CDK1,RUNX2,1
CDK1,SIRT1,1
CDK1,SP1,1
CDK1,SQSTM1,1
CDK1,TP73,-1
CDK1,UBXN2B,-1
CDK1,VCPIP1,-1
CDK1,parent_of_ACTB1,1
CDK1,parent_of_CBL1,-1
CDK1,parent_of_EGFR-1,-1
CDK1,parent_of_FZR1-1,-1
CDK1,parent_of_PLK11,1
CDK1,parent_of_PRKCA1,1
CDK1,parent_of_PTH1R1,-1
CDK10,parent_of_CDKN2A1,-1
CDK11A,parent_of_EIF3F-1,1
CDK3,JUN,1
CDK3,RB1,-1
CDK4,BRCA1,-1
CDK4,FOXM1,1
CDK4,MYOD1,-1
CDK4,PRDX1,-1
CDK4,RASSF1,-1
CDK4,RB1,-1
CDK4,RBL2,-1
CDK4,SMAD3,-1
CDK4,parent_of_MYOD11,-1
CDK5R1,parent_of_PPP1CA1,1
CDK6,CDKN1A,-1
CDK6,CTNNB1,-1
CDK6,PRDX1,-1
CDK6,RB1,-1
CDK6,RBL2,-1
CDK6,RUNX1,1
CDK7,CDK1,1
CDK7,CDK4,1
CDK7,E2F1,-1
CDK7,ESR1,1
CDK7,ETS1,1
CDK7,RARA,1
CDK7,RARG,1
CDK7,parent_of_EIF3F-1,1
CDK7,parent_of_GNRHR1,1
CDK8,CCNH,-1
CDK8,E2F1,-1
CDK8,NOTCH1,1
CDK8,SMAD3,-1
CDK9,NCOA2,1
CDK9,RB1,1
CDK9,SMAD3,-1
CDKN1A,CDK1,-1
CDKN1A,CDK3,-1
CDKN1A,CDK4,-1
CDKN1A,parent_of_CDK41_____CDK61,-1
CDKN1B,parent_of_CDK41_____CDK61,-1
CDKN2A,ATR,1
CDKN2A,CDK4,-1
CDKN2A,CDK6,-1
CDKN2A,MDM2,-1
CDKN2B,CDK4,-1
CDKN2C,CDK4,-1
CDKN2C,CDK6,1
CDON,ABL1,1
CDON,MAPK14,1
CDON,SPAG9,1
CEBPA,CSF1R,1
CEBPA,parent_of_AGT1_____F2RL1-1,1
CEBPA,parent_of_JAK21,1
CEBPA,parent_of_TLR41,1
CEBPB,RUNX2,1
CENPK,parent_of_CTNNB1-1,1
CFLAR,ATG3,-1
CFLAR,FADD,-1
CHEK1,AURKB,1
CHEK1,CDC25A,-1
CHEK1,CDC7,1
CHEK1,E2F3,1
CHEK1,NFKB1,-1
CHEK1,RB1,1
CHEK1,SYK,-1
CHEK1,TP73,1
CHEK1,WEE1,1
CHEK1,parent_of_CDC25A-1,1
CHEK1,parent_of_DDB21,1
CHEK2,BRCA1,1
CHEK2,CDC25A,-1
CHEK2,E2F1,1
CHEK2,ELAVL1,1
CHEK2,FOXM1,1
CHEK2,KIT,1
CHEK2,MDM2,-1
CHEK2,RB1,1
CHEK2,VHL,1
CHFR,AURKA,-1
CHFR,PARP1,-1
CHFR,PLK1,-1
CHFR,SMARCA4,-1
CHFR,SMARCB1,-1
CHRM1,GNA11,1
CHRM1,GNB2,1
CHUK,CREBBP,1
CHUK,NFKB1,-1
CHUK,RELA,1
CHUK,TSC2,-1
CHUK,parent_of_CDK41_____CDK61,-1
CHUK,parent_of_NFKB1-1,-1
CISH,LEPR,1
CISH,STAT5A,1
CISH,parent_of_JAK21,1
CLK1,ABL1,-1
CLK1,PTPN1,1
CLK2,ATR,1
CLK2,PTPN1,1
CLK4,ABL1,-1
CLN8,PPP2CA,1
CLN8,SET,-1
CMA1,EDN1,1
CMA1,EDN3,1
CNKSR1,RASSF1,1
CNR1,GNB2,1
CNR1,parent_of_GNA121_____GNAI11_____GNAI31_____GNAO11_____GNAQ1_____GNAZ1,1
CNTN1,parent_of_ANK21_____ANK31,1
CR2,CD19,1
CRADD,CASP2,1
CRADD,RIPK1,1
CREBBP,CTNNB1,1
CREBBP,IRF9,1
CREBBP,MYOD1,1
CREBBP,NFE2L2,1
CREBBP,NFKB1,1
CREBBP,SMAD2,1
CREBBP,SMAD3,1
CREBBP,STAT2,1
CREBBP,STAT6,1
CREBBP,TCF7,-1
CREBBP,parent_of_ESR11,1
CREBBP,parent_of_JAK11_____TYK21,1
CRHR1,GNAI1,1
CRKL,GAB1,1
CRKL,MAP4K1,1
CRKL,PXN,1
CRKL,RAPGEF1,1
CRLF1,parent_of_JAK11,1
CRTC2,NR3C1,1
CRTC3,BCL3,1
CSF1,CSF1R,1
CSF1,CSF3R,1
CSF1,parent_of_JAK21,1
CSF1R,IRS1,1
CSF1R,parent_of_CDKN1A1,1
CSF3R,JAK1,1
CSF3R,JAK2,1
CSF3R,TYK2,1
CSK,FYN,1
CSK,HCK,-1
CSK,IRS1,1
CSK,KIT,1
CSK,LCK,-1
CSK,PTK2,1
CSK,PTPRC,1
CSK,PXN,1
CSK,SRC,-1
CSK,YES1,-1
CSMD1,SMAD3,1
CSNK1A1,AXIN1,1
CSNK1A1,CARD11,-1
CSNK1A1,CARM1,-1
CSNK1A1,CDC25A,-1
CSNK1A1,CTNNB1,-1
CSNK1A1,FADD,-1
CSNK1A1,IFNAR1,-1
CSNK1A1,parent_of_CTNNB1-1,1
CSNK1D,AXIN1,1
CSNK1D,CTNNB1,1
CSNK1D,DVL2,1
CSNK1D,WWTR1,-1
CSNK1D,YAP1,-1
CSNK1D,parent_of_CTNNB1-1,1
CSNK1E,AXIN1,1
CSNK1E,CDC25A,-1
CSNK1E,CDH1,-1
CSNK1E,CTNNB1,-1
CSNK1E,DVL2,1
CSNK1E,SMO,1
CSNK1E,WWTR1,-1
CSNK1E,YAP1,-1
CSNK1E,YWHAQ,1
CSNK1E,YWHAZ,1
CSNK1E,parent_of_CTNNB1-1,1
CSNK1E,parent_of_MYOD11,1
CSNK2B,CHEK2,-1
CSNK2B,CTNNB1,1
CSNK2B,SET,-1
CSRP3,MYOD1,1
CTBP1,ZEB2,1
CTBP1,parent_of_RBPJ1,1
CTDSP2,SMAD2,-1
CTDSP2,SMAD3,1
CTDSPL,RB1,1
CTDSPL,SMAD2,-1
CTDSPL,SMAD3,1
CTNNA3,CDH1,1
CTNNA3,CTNNB1,1
CTNNB1,KLF4,1
CTNNB1,MYOD1,1
CTNNB1,NR4A2,1
CTNNB1,NR4A3,1
CTNNB1,SMAD7,1
CTNNB1,TCF7,1
CTNNB1,parent_of_ESR11,1
CTNNB1,parent_of_MYOD11,1
CTSE,parent_of_MMP2-1_____MMP9-1,-1
CTTNBP2,parent_of_ACTB1,1
CTTNBP2NL,parent_of_ACTB1,1
CTTNBP2NL,parent_of_PPP2CA1_____PPP2CB1,1
CUL1,CDKN1B,-1
CUL1,CTNNB1,-1
CXCL17,parent_of_GNA121_____GNA131_____GNAI11_____GNAI31_____GNAO11_____GNAZ1,1
CYTH2,ARF1,1
CYTH2,ARF6,1
DAB2IP,CTNNB1,-1
DAB2IP,GATA1,1
DAB2IP,HRAS,-1
DAB2IP,JAK2,-1
DAB2IP,KRAS,-1
DAB2IP,MAP3K5,1
DAB2IP,NRAS,-1
DAB2IP,PIK3CA,-1
DACH2,PAX3,1
DAPK1,CDKN2A,1
DAPK1,PRKD1,1
DAPK1,TLN1,-1
DCAF7,DYRK1B,1
DCC,MYO10,1
DCC,PTK2,1
DDB1,E2F1,1
DDB2,CDKN1A,-1
DDX17,ESR1,1
DDX17,MDM2,1
DDX3X,EIF4E,-1
DDX3X,SP1,1
DDX5,RUNX2,1
DLG4,DLGAP1,1
DLG4,parent_of_HDAC21,1
DLG4,parent_of_PLCG11,1
DLGAP1,DLG4,1
DLGAP1,parent_of_HDAC21,1
DLK1,FN1,1
DLK1,NOTCH1,-1
DNAJC5,GNB2,1
DNMT3A,TDG,1
DOK1,ITGB3,-1
DOK1,ITGB4,-1
DOK1,parent_of_CSK1_____PTK21_____SRC1,-1
DPF2,RUNX1,-1
DRD1,GNAI1,1
DRD1,GNAS,1
DRD1,GNB2,1
DRD2,GNAI1,1
DRD2,GNB2,1
DTNBP1,parent_of_CBL1,1
DTX1,EP300,1
DTX1,MAP3K1,-1
DTX1,NOTCH1,1
DUSP10,MAPK14,-1
DUSP14,MAPK14,-1
DUSP14,MAPK3,-1
DUSP16,MAPK10,-1
DUSP16,MAPK14,-1
DUSP16,MAPK8IP1,1
DUSP16,MAPK8IP2,1
DUSP16,MAPK9,-1
DUSP26,FADD,-1
DUSP26,MAPK14,-1
DUSP6,MAPK1,1
DUSP6,MAPK3,1
DUSP8,MAPK14,1
DUSP9,MAPK1,1
DUSP9,MAPK14,-1
DUSP9,MAPK3,1
DVL2,ARRB2,1
DVL2,AXIN1,1
DVL2,PARD6A,1
DVL2,RAC1,1
DVL2,RBPJ,-1
DYRK1B,CDKN1A,1
DYRK1B,CDKN1B,1
DYRK1B,HDAC5,-1
DYRK1B,HDAC9,-1
DYRK1B,parent_of_CDK41_____CDK61,-1
DYRK1B,parent_of_ESR11,1
DYRK2,SIAH2,1
E2F1,KAT2A,1
E2F1,PPM1D,1
E2F2,EZH2,1
E2F2,MIR17HG,1
E2F3,MIR17HG,1
E2F4,parent_of_DDB21,-1
ECE1,EDN1,1
ECSIT,MAP3K1,1
EDN1,EDNRA,1
EDN1,parent_of_GNAI11_____GNAI31_____GNAL1_____GNAO11_____GNAQ1_____GNAS1_____GNAZ1,1
EDN2,EDNRA,1
EDN3,parent_of_GNAI11_____GNAI31_____GNAL1_____GNAO11_____GNAQ1_____GNAS1_____GNAZ1,1
EDNRA,GNA11,1
EDNRA,GNAI1,1
EDNRA,GNAS,1
EFNA3,EPHA4,1
EFNA5,EPHA4,1
EFNB1,EPHB1,1
EFNB1,EPHB2,1
EFNB1,EPHB3,1
EFNB2,DOK1,1
EFNB2,EPHA4,1
EFNB2,EPHB3,1
EFR3A,KRAS,1
EGF,CAV1,1
EGF,EGFR,1
EGFR,ANXA1,1
EGFR,E2F1,1
EGFR,EPB41,1
EGFR,ERBB2,1
EGFR,ERBB3,1
EGFR,ESR1,1
EGFR,EZR,1
EGFR,GAB1,1
EGFR,GRAP,1
EGFR,HGS,1
EGFR,JAK1,1
EGFR,LRIG1,1
EGFR,MAP2K1,1
EGFR,PLCG1,1
EGFR,PTK2,1
EGFR,PTPN1,1
EGFR,SHC1,1
EGFR,STAT1,1
EGFR,STAT5A,1
EGFR,parent_of_CDK41_____CDK61,1
EGFR,parent_of_CDKN1A1,1
EGFR,parent_of_ERBB2-1,1
EGFR,parent_of_HRAS-1,1
EGLN3,ADRB2,1
EGLN3,IKBKG,-1
EHMT1,parent_of_CDK41_____CDK61,1
EID1,CREBBP,-1
EID1,EP300,-1
EID2,SMAD3,-1
EIF4E,SMAD3,1
ELAVL1,ADAM10,1
ELAVL1,BRCA1,-1
ELAVL1,CDKN1A,1
ELAVL1,CSF1R,1
ELAVL1,IL13,1
ELAVL1,PTGS2,1
ELAVL1,SIRT1,1
ELAVL1,VEGFA,1
ELAVL1,parent_of_E2F1-1,1
ELAVL1,parent_of_MAPK11_____MAPK14-1_____MAPK31_____MAPK81_____MAPK9-1,1
ELAVL3,ADAM10,1
ELAVL3,ANK3,-1
ENPEP,CCK,-1
EP300,BCL6,-1
EP300,CTNNB1,1
EP300,DDX17,1
EP300,KPNA2,1
EP300,MYOD1,1
EP300,RB1,1
EP300,RUNX2,1
EP300,SMAD2,1
EP300,SMAD3,1
EP300,STAT5A,1
EP300,STAT6,1
EP300,TDG,1
EP300,parent_of_MAPK11_____MAPK14-1_____MAPK31_____MAPK81_____MAPK9-1,1
EP300,parent_of_MYOD11,1
EP400,CDKN1A,-1
EPB41,NUMA1,1
EPHA2,GRAP,1
EPHA4,FYN,1
EPHA4,PLCG1,1
EPHB1,parent_of_ANK21_____ANK31,1
EPHB2,SRC,1
EPHB2,parent_of_ANK21_____ANK31,1
EPHB2,parent_of_HRAS-1,1
EPHB2,parent_of_MYO1E1,1
EPHB3,parent_of_HRAS-1,1
EPX,RNASE2,1
ERBB2,CTNNB1,1
ERBB2,ESR1,1
ERBB2,GRAP,1
ERBB2,PIK3CA,1
ERBB2,PLCG1,1
ERBB2,PTGS2,1
ERBB2,SNTA1,1
ERBB3,PIK3CA,1
ERBB4,ESR1,1
ERBB4,PIK3CA,1
ERBB4,STAT5A,1
EREG,EGFR,1
EREG,ERBB3,1
EREG,ERBB4,1
ERG,WNT11,1
ESCO1,KDM1A,1
ESCO1,RAD21,1
ESR1,HSPA8,1
ESR1,NCOA2,1
ESR1,RARA,1
ESR1,parent_of_CDK41_____CDK61,1
ESR1,parent_of_CXCR41,1
ESR1,parent_of_SMAD2-1_____SMAD3-1,1
ESR2,RARA,1
ETS1,GFI1,-1
ETS1,STAT1,1
ETS1,parent_of_STAT11,1
EVI5,parent_of_FZR1-1,1
EYA1,FGF3,1
EZH2,CDKN2A,-1
EZH2,CDKN2B,-1
EZR,FES,1
F10,F2,1
F11,parent_of_MET1,1
F12,F11,1
F12,KLKB1,1
F2,F2RL1,1
F2,F2RL2,1
F2,F7,1
F2,parent_of_GNA121_____GNA131_____GNAI11_____GNAI31_____GNAL1_____GNAO11_____GNAQ1_____GNAS1_____GNAZ1,1
F2,parent_of_GNA121_____GNA131_____GNAI11_____GNAI31_____GNAO11_____GNAQ1_____GNAZ1,1
F2RL1,GNAI1,1
F2RL1,GNAS,1
F2RL1,GNB2,1
F2RL2,GNAI1,1
F2RL2,GNAS,1
F7,F10,1
FADD,CASP8,1
FADD,RIPK1,1
FAM20C,parent_of_FGFR11_____FGFR21_____FGFR31_____FGFR41,-1
FAM83G,parent_of_ACTB1,1
FAM8A1,SYVN1,1
FAS,FADD,1
FAS,MAP3K5,1
FAS,RIPK1,1
FASLG,FAS,1
FASLG,TNFRSF10B,1
FBLIM1,parent_of_MAP2K41_____MAP2K71,1
FBXL15,SMURF1,-1
FBXL2,CCND2,-1
FBXL2,parent_of_CDK41_____CDK61,-1
FBXO22,parent_of_NFE2L2-1,-1
FBXO3,HIPK2,-1
FBXO32,MYOD1,-1
FBXO6,CHEK1,-1
FBXO8,ARF6,-1
FBXW7,AURKA,-1
FBXW7,DAB2IP,-1
FBXW7,JUN,-1
FBXW7,NOTCH1,-1
FBXW7,PPARGC1A,-1
FBXW7,parent_of_RBPJ1,-1
FBXW8,IRS1,-1
FBXW8,parent_of_CDK41_____CDK61,-1
FCGR3A,LCK,1
FERMT3,FBLIM1,1
FES,IRS1,1
FES,IRS2,1
FGF1,EGFR,1
FGF1,FGFR1,1
FGF1,FGFR3,1
FGF1,FGFR4,1
FGF2,FGFR1,1
FGF2,FGFR2,1
FGF2,FGFR3,1
FGF2,FGFR4,1
FGF2,ITGB3,1
FGF2,THBS1,-1
FGF3,FOXI1,1
FGF9,FGFR3,1
FGFR1,FRS2,-1
FGFR1,PLCG1,1
FGFR1,parent_of_ACTB1,-1
FGFR1,parent_of_SRC1,1
FGFR2,GRAP,1
FGFR2,PLCG1,1
FGFR3,PLCG1,1
FGFR3,STAT1,1
FGFR4,FRS2,-1
FGFR4,PLCG1,1
FGFR4,STAT1,1
FH,ATF2,1
FHL5,CREM,1
FKBP1A,TGFBR1,1
FN1,ITGB3,1
FN1,parent_of_CSK1_____PTK21_____SRC1,1
FOXH1,SMAD2,1
FOXI1,SIX1,1
FOXL2,PPARGC1A,1
FOXL2,TNFAIP3,1
FOXL2,parent_of_CCR51,1
FOXL2,parent_of_IL6ST1,1
FOXM1,ESR1,1
FOXM1,SKP2,1
FOXM1,parent_of_CDK41_____CDK61,1
FOXM1,parent_of_CDKN2A-1,1
FRS2,GRAP,1
FST,GDF11,-1
FST,INHBA,-1
FST,parent_of_ACVR2B1,-1
FSTL3,parent_of_ACVR2B1,-1
FYCO1,MAP1LC3A,1
FYCO1,MAP1LC3B,1
FYN,ABL1,1
