source,target,sign
ARHGEF2,RHOA,1
ARHGEF6,PAK1,1
ARHGEF6,RAC1,1
ARHGEF6,parent_of_ARHGAP11_____RHOA1,-1
ARHGEF7,CBLC,-1
ARHGEF7,CDC42,1
ARHGEF7,RAC1,1
ARHGEF7,parent_of_ARHGAP11_____RHOA1,-1
ARRB1,ADRB2,-1
ARRB1,DVL1,1
ARRB1,DVL2,1
ARRB1,F2RL1,-1
ARRB1,FZD1,1
ARRB1,GNAI1,-1
ARRB1,GNAI2,-1
ARRB1,SMO,1
ARRB1,parent_of_GNAI11_____GNAI31_____GNAO11_____GNAZ1_____GNB21,-1
ARRB2,ADRB2,-1
ARRB2,GNAI1,-1
ARRB2,GNAI2,-1
ARRB2,INPP5D,1
ARRB2,parent_of_GNAL1_____GNAS1,-1
ASB2,parent_of_MAP2K41_____MAP2K71,-1
ASB3,TNFRSF1B,-1
ASB9,parent_of_ACTB1,-1
ASXL1,NCOA1,1
ASXL1,PPARG,-1
ASXL1,RXRA,1
ASXL2,PPARG,1
ATE1,parent_of_EIF2AK3-1_____ERN1-1,-1
ATF2,GADD45A,1
ATF2,JUN,1
ATG3,GABARAP,1
ATG3,MAP1LC3B,1
ATG3,parent_of_SQSTM11,1
ATG4A,parent_of_SQSTM11,1
ATG7,ATG3,1
ATG7,MAP1LC3A,1
ATG7,MAP1LC3B,1
ATG7,MAP1LC3C,1
ATG7,parent_of_SQSTM11,1
ATM,ABL1,1
ATM,AKT1,1
ATM,ATF2,1
ATM,BID,1
ATM,BRCA1,1
ATM,CHEK1,1
ATM,CHEK2,1
ATM,DAXX,-1
ATM,DYRK2,1
ATM,E2F1,1
ATM,EIF4EBP1,1
ATM,FBXW7,1
ATM,HIF1A,1
ATM,HMGA2,1
ATM,IKBKG,1
ATM,KHSRP,1
ATM,MDM2,-1
ATM,NFAT5,1
ATM,PPP1R2,-1
ATM,PPP2R5C,1
ATM,PRKDC,1
ATM,RASSF1,1
ATM,RBBP8,-1
ATM,RPA1,-1
ATM,RPA2,1
ATM,SIAH1,-1
ATM,SMAD1,1
ATM,SP1,1
ATM,STK11,1
ATM,TAOK1,1
ATM,TOPBP1,1
ATM,TP53BP1,1
ATM,TRAF6,1
ATM,TRIM28,-1
ATM,ZNF148,1
ATM,parent_of_BRCA11,1
ATM,parent_of_HDAC11,-1
ATM,parent_of_RAF11,1
ATM,parent_of_SQSTM11,1
ATM,parent_of_STK31_____STK41,1
ATP6AP1,RAB7A,1
ATR,ATM,1
ATR,BRCA1,1
ATR,CHEK1,1
ATR,CHEK2,1
ATR,E2F1,1
ATR,MDM2,-1
ATR,PRKDC,1
ATR,RAD1,1
ATR,RBBP8,1
ATR,RFWD3,1
ATR,RPA2,1
ATR,SP1,1
ATR,UIMC1,1
ATR,XPC,1
ATR,parent_of_BRCA11,1
AURKB,ATM,1
AURKB,BIRC5,-1
AURKB,HDAC5,-1
AURKB,RASSF1,-1
AURKB,TP53BP1,1
AURKB,YY1,1
AURKB,parent_of_ACTB1,1
AURKB,parent_of_CDC42-1_____RAC1-1,1
AURKB,parent_of_MEF2C-1,-1
AURKB,parent_of_RAC11_____RHOA1,1
AVPR1B,GNAI1,1
AVPR1B,GNAS,1
AZI2,TBK1,1
BAD,BCL2,-1
BAD,BCL2L1,-1
BAD,parent_of_APAF11_____CASP91,1
BAG1,BCL2,1
BAG1,HSPA8,1
BAG1,parent_of_PPP1CC1,-1
BAG2,BCL2,1
BAG2,RAF1,1
BAG2,STUB1,1
BAG5,HSPA1B,-1
BAK1,DIABLO,1
BAK1,parent_of_APAF11_____CASP91,1
BAMBI,ACVRL1,1
BAMBI,BMPR1A,1
BAMBI,BMPR1B,1
BAMBI,DVL2,1
BAP1,KEAP1,1
BAX,APAF1,1
BAX,CASP12,1
BAX,DIABLO,1
BAX,parent_of_APAF11_____CASP91,1
BCAR3,PAK1,1
BCL2,BAK1,-1
BCL2,BAX,-1
BCL2,BECN1,-1
BCL2,BID,-1
BCL2,parent_of_BCL2L1-1,-1
BCL2,parent_of_CYCS1,-1
BCL2L1,APAF1,-1
BCL2L1,BAK1,-1
BCL2L1,BAX,-1
BCL2L1,BECN1,-1
BCL2L1,CASP9,-1
BCL2L2,parent_of_BCL2L1-1,-1
BCL3,HDAC1,1
BCL3,HDAC3,1
BCL3,NFKB1,1
BCL6,ATR,-1
BCL6,parent_of_CDKN1A-1,-1
BCOR,HDAC1,1
BCOR,HDAC3,1
BCOR,HDAC5,1
BCORL1,CTBP1,1
BCORL1,HDAC5,1
BDKRB1,GNAI1,1
BDKRB1,GNAS,1
BDKRB1,GNB2,1
BDNF,NTRK2,1
BECN1,PIK3C3,1
BECN1,PIK3R4,1
BECN1,USP10,1
BECN1,parent_of_BECN11,1
BID,BCL2L1,-1
BID,DIABLO,1
BID,parent_of_APAF11_____CASP91,1
BIRC2,CASP2,-1
BIRC2,CASP3,-1
BIRC2,CASP9,-1
BIRC2,ERC1,1
BIRC2,IKBKG,1
BIRC2,MAP3K14,-1
BIRC2,RIPK1,1
BIRC3,BIRC2,1
BIRC3,CASP3,-1
BIRC3,CASP9,-1
BIRC3,MAP3K14,-1
BIRC3,RIPK1,1
BIRC5,CASP3,-1
BIRC5,CASP9,-1
BIRC5,parent_of_CASP3-1_____CASP7-1_____CASP9-1,1
BIRC6,CASP9,-1
BIRC6,DIABLO,-1
BIRC7,DIABLO,-1
BLVRA,ATF2,1
BLVRA,JUN,1
BMF,BCL2,-1
BMF,BCL2L1,-1
BMF,BCL2L2,-1
BMF,MCL1,-1
BMP4,ACVR1,1
BMP4,BMPR1A,1
BMP4,BMPR1B,1
BMP4,BMPR2,1
BMP5,BMPR1A,1
BMP8B,ACVR1,1
BMP8B,BMPR1A,1
BMPR1A,BMPR1B,1
BMPR1A,FAM83G,1
BMPR1A,SMAD1,1
BMPR1A,parent_of_SMAD41,1
BMPR1B,SMAD1,1
BMPR1B,parent_of_SMAD41,1
BMPR2,ACVR1,1
BMPR2,BMPR1A,1
BMPR2,BMPR1B,1
BNIP3,BCL2,-1
BNIP3,BCL2L1,-1
BNIP3,RHEB,-1
BRAP,CDC14A,1
BRAP,USP15,-1
BRAP,parent_of_RAF11,-1
BRCA1,ABL1,-1
BRCA1,RBBP8,1
BRD2,TP53BP1,1
BRIP1,BRCA1,1
BRMS1,KDM1A,1
BRSK2,PRKAA1,1
BTF3,EPHB2,1
BTF3,parent_of_GALR11_____GALR21_____GALR31,-1
BTG2,parent_of_ATM1,-1
C1QBP,KRT1,1
C3,parent_of_CSK1,1
CABIN1,PPP3R1,-1
CAMK1,GCM1,1
CAMK1,HDAC5,-1
CAMK1,NUMB,-1
CAMK1,PPME1,-1
CAMK1,SYN1,-1
CAMK1,parent_of_HDAC21,-1
CAMK2B,CTNNB1,-1
CAMK2B,PRKAA1,1
CAMK2G,HDAC5,-1
CAMK2G,MAP3K7,1
CAMK2G,NCOR2,-1
CAMK2G,SYN1,1
CAMKK1,AKT1,1
CAMKK1,CAMK1,1
CAMKK1,PRKAA1,1
CAMKK2,AKT1,1
CAMKK2,CAMK1,1
CAMKK2,PRKAA1,1
CAMKK2,PRKAA2,1
CAMKK2,PRKAG1,1
CAND1,CUL1,-1
CAPN1,ACTN1,-1
CAPN1,BCL2,-1
CAPN1,BCL2L1,-1
CAPN1,BID,1
CAPN1,CABIN1,-1
CAPN1,CDK5R1,1
CAPN1,F2RL1,-1
CAPN1,ITGB3,-1
CAPN1,PTK2,-1
CAPN1,PTPN6,-1
CAPN1,PXN,-1
CAPN1,RHOA,-1
CAPN1,SRC,-1
CAPN1,TLN1,-1
CAPN1,parent_of_ACTB1,-1
CAPN1,parent_of_MAP2K41_____MAP2K71,-1
CARD11,MALT1,1
CARD18,CARD8,-1
CARD18,CASP1,-1
CARD18,CASP5,-1
CARD18,NLRC4,-1
CARD18,NLRP1,-1
CARD8,APAF1,-1
CARD8,CASP9,-1
CARD9,MAPK14,1
CARD9,MAPK8,1
CARD9,parent_of_IKBKG1,1
CASP1,AR,-1
CASP1,BID,1
CASP1,CARD8,-1
CASP1,CASP5,-1
CASP1,FGF2,1
CASP1,GAPDH,-1
CASP1,IL18,1
CASP1,NLRC4,-1
CASP1,NLRP1,-1
CASP1,PSEN1,1
CASP1,SPHK2,1
CASP1,parent_of_IL1R11_____IL1RAP1,1
CASP10,BID,1
CASP10,CASP3,1
CASP10,RIPK1,-1
CASP12,CASP1,-1
CASP12,CASP9,1
CASP2,BID,1
CASP2,CASP8,1
CASP2,DIABLO,1
CASP2,GOLGA3,-1
CASP2,RIPK1,1
CASP2,TRAF2,1
CASP2,parent_of_APAF11_____CASP91,1
CASP3,AKT1,-1
CASP3,AR,-1
CASP3,BAD,1
CASP3,BCL2,-1
CASP3,BIRC6,-1
CASP3,BRCA1,-1
CASP3,CASP2,1
CASP3,CASP6,1
CASP3,CASP9,1
CASP3,CDKN1A,1
CASP3,CTNNB1,-1
CASP3,EIF2A,-1
CASP3,EIF3J,-1
CASP3,EIF4EBP1,-1
CASP3,EIF4G2,-1
CASP3,GRIPAP1,1
CASP3,GSN,-1
CASP3,IKBKB,-1
CASP3,IL18,1
CASP3,ITGB4,-1
CASP3,KDM4C,-1
CASP3,PAK2,1
CASP3,PARP1,-1
CASP3,PPP2R5C,-1
CASP3,PPP3R1,1
CASP3,PRKDC,1
CASP3,PSEN1,1
CASP3,PSIP1,-1
CASP3,PTK2,-1
CASP3,PXN,-1
CASP3,RELA,-1
CASP3,ROCK1,1
CASP3,STK3,1
CASP3,STK4,1
CASP3,TP73,1
CASP3,parent_of_GABARAPL11,1
CASP3,parent_of_SMO-1,-1
CASP4,CASP1,1
CASP5,IL18,1
CASP5,parent_of_IL1R11_____IL1RAP1,1
CASP6,CASP8,1
CASP6,HIPK2,1
CASP6,LMNA,-1
CASP6,PSEN1,1
CASP8,AR,-1
CASP8,CASP3,1
CASP8,CASP6,1
CASP8,MAP3K14,-1
CASP8,PAK2,1
CASP8,PSEN1,1
CASP8,RIPK1,-1
CASP8,TP73,1
CASP8,parent_of_TRAF21,-1
CASP8AP2,CASP8,1
CASP8AP2,NFKB1,1
CASP9,CASP3,1
CASP9,CASP6,1
CAV1,PDGFRA,1
CAV1,PDGFRB,1
CAV1,PPP2CA,-1
CBLB,CRK,-1
CBLB,EGFR,-1
CBLB,FLT3,-1
CBLB,FYN,-1
CBLB,GRB2,-1
CBLB,KIT,-1
CBLB,LCK,-1
CBLB,NCK1,1
CBLB,PIK3R1,-1
CBLB,SHC1,-1
CBLB,SRC,-1
CBLB,SYK,-1
CBLC,LRIG1,-1
CCK,parent_of_GNAI11_____GNAI31_____GNAL1_____GNAO11_____GNAQ1_____GNAS1,1
CD19,PIK3R1,1
CD247,ZAP70,1
CD28,CBLB,-1
CD28,GRB2,1
CD3E,NCK1,1
CD40,TRAF2,1
CD40,TRAF3,1
CD40LG,CD40,1
CD40LG,TRAF3,-1
CDC14A,WEE1,1
CDC42,MAP2K7,1
CDC42,MAP3K1,1
CDC42,MAP3K10,1
CDC42,MAP3K11,1
CDC42,MAP3K4,1
CDC42,PAK1,1
CDC42,PAK2,1
CDC42,PRKCZ,1
CDC42,PTEN,1
CDC42,parent_of_PAK1-1,1
CDC7,ESCO1,-1
CDC7,PSIP1,1
CDCA3,WEE1,-1
CDK1,ABL1,1
CDK1,ANAPC1,1
CDK1,AR,1
CDK1,BAD,1
CDK1,BCL2L1,-1
CDK1,BIRC5,1
CDK1,BRCA1,1
CDK1,CASP8,-1
CDK1,CASP9,-1
CDK1,CDC7,1
CDK1,CHEK1,1
CDK1,CSNK2B,1
CDK1,E2F1,1
CDK1,EGFR,-1
CDK1,EIF4EBP1,-1
CDK1,EIF4G2,1
CDK1,ESCO1,-1
CDK1,FOXM1,1
CDK1,FOXO1,-1
CDK1,HMGA2,-1
CDK1,KAT5,1
CDK1,KHDRBS1,1
CDK1,KRT18,1
CDK1,LMNA,1
CDK1,MCL1,-1
CDK1,NFAT5,1
CDK1,NME1,1
CDK1,NPM1,-1
CDK1,PIK3C3,-1
CDK1,PKN1,1
CDK1,PPP1CA,-1
CDK1,RAB1A,-1
CDK1,RANBP2,1
CDK1,RPA2,1
CDK1,RPS6KB1,1
CDK1,RUNX1,1
CDK1,RUNX2,1
CDK1,RXRA,1
CDK1,SIRT1,1
CDK1,SIRT2,-1
CDK1,SP1,1
CDK1,SQSTM1,1
CDK1,TP53BP1,-1
CDK1,TP73,-1
CDK1,TSC1,-1
CDK1,parent_of_ACTB1,1
CDK1,parent_of_BAK11_____BAX1_____BCL2-1_____BCL2L1-1_____BCL2L2-1_____MCL1-1,1
CDK1,parent_of_HSP90AA1-1_____HSP90AB1-1,-1
CDK1,parent_of_PRKCA1,1
CDK1,parent_of_PTH1R1,-1
CDK1,parent_of_RAD211,1
CDK11A,parent_of_EIF3F-1,1
CDK11A,parent_of_NOTCH11,-1
CDK19,parent_of_NOTCH11,1
CDK3,JUN,1
CDK5,AR,1
CDK5,ATM,1
CDK5,CAMKK2,-1
CDK5,CDK5R1,-1
CDK5,DRD2,-1
CDK5,ERBB3,1
CDK5,HTR6,-1
CDK5,HTRA2,1
CDK5,HTT,1
CDK5,MAPK10,-1
CDK5,NFAT5,1
CDK5,NR3C1,-1
CDK5,PAK1,-1
CDK5,PIK3C3,-1
CDK5,PMAIP1,-1
CDK5,PPP1CA,-1
CDK5,PPP1R1B,1
CDK5,PSEN1,1
CDK5,PTK2,1
CDK5,SRC,1
CDK5,STAT3,1
CDK5,STXBP1,-1
CDK5,SYN1,1
CDK5,TLN1,1
CDK5,parent_of_MYO1E1,1
CDK5,parent_of_NOTCH11,1
CDK5,parent_of_PPP1CA1,1
CDK5,parent_of_RALBP11,1
CDK5R1,parent_of_PPP1CA1,1
CDK5RAP3,CDK1,1
CDK5RAP3,CHEK1,-1
CDK6,BCL2,-1
CDK6,CDKN1A,-1
CDK6,CTNNB1,-1
CDK6,RBL2,-1
CDK6,RUNX1,1
CDK7,AR,-1
CDK7,CDK1,1
CDK7,E2F1,-1
CDK7,parent_of_EIF3F-1,1
CDK7,parent_of_GNRHR1,1
CDKN1A,CDK1,-1
CDKN1A,CDK3,-1
CDON,ABL1,1
CDON,MAPK14,1
CDON,SPAG9,1
CDON,parent_of_CDC421,1
CEBPA,CSF1R,1
CEBPA,CSF3R,1
CEBPA,SPI1,1
CEBPA,parent_of_AGT1_____F2RL1-1,1
CEBPA,parent_of_TLR41,1
CEBPB,E2F4,1
CEBPB,FOXO1,1
CEBPB,HSP90AA1,1
CEBPB,RUNX2,1
CENPK,parent_of_CTNNB1-1,1
CFH,C3,-1
CFH,CFI,1
CFHR1,C3,1
CFHR1,CFH,-1
CFI,C3,-1
CFLAR,ATG3,-1
CFLAR,CASP10,-1
CFLAR,CASP8,-1
CHEK1,AURKB,1
CHEK1,CDC7,1
CHEK1,E2F6,-1
CHEK1,NFKB1,-1
CHEK1,SYK,-1
CHEK1,TP73,1
CHEK1,WEE1,1
CHEK2,BECN1,1
CHEK2,BRCA1,1
CHEK2,E2F1,1
CHEK2,FOXM1,1
CHEK2,MDM2,-1
CHEK2,PPP2R5C,1
CHEK2,SOD1,1
CHEK2,VHL,1
CHM,parent_of_RAB5A1,-1
CHRM1,GNAI1,1
CHRM5,GNAI1,1
CHUK,CREBBP,1
CHUK,FOXO3,-1
CHUK,IKBKB,1
CHUK,NCOR2,-1
CHUK,NFKB1,-1
CHUK,RELA,1
CHUK,TAX1BP1,1
CHUK,TSC2,-1
CHUK,parent_of_NFKB1-1,-1
CISD2,BCL2,1
CLASP2,IQGAP1,1
CLK1,ABL1,-1
CLK2,ATR,1
CLK4,ABL1,-1
CLU,IKBKB,-1
CLU,LRP2,1
CMA1,EDN1,1
CMA1,EDN3,1
CNKSR1,RAF1,1
CNKSR1,RASSF1,1
CNR1,GNA12,1
CNR1,GNA13,1
CNR1,GNAI1,1
CNR1,parent_of_GNA121_____GNAI11_____GNAI31_____GNAO11_____GNAQ1_____GNAZ1,1
CNTN1,NOTCH1,1
CNTN1,parent_of_ANK21_____ANK31,1
COL4A1,parent_of_CSK1,1
COL4A1,parent_of_CSK1_____PTK21_____SRC1,1
COL4A2,ITGB3,1
COL4A2,parent_of_CSK1_____PTK21_____SRC1,1
COL5A3,parent_of_NOTCH11,1
COPS5,FOS,1
COPS5,HIF1A,1
COPS5,JUN,1
COPS5,MDM2,1
COPS5,SMAD4,-1
COPS5,TYK2,1
CRADD,CASP2,1
CRADD,RIPK1,1
CREB5,ATF2,1
CREB5,JUN,1
CREBBP,CSK,1
CREBBP,CTNNB1,1
CREBBP,JUN,1
CREBBP,MEF2C,1
CREBBP,NFKB1,1
CREBBP,RELA,1
CREBBP,SMAD2,1
CREBBP,STAT3,1
CREBBP,STAT6,1
CREBBP,TCF7,-1
CREBBP,parent_of_HIF1A1,1
CREBBP,parent_of_JAK11_____TYK21,1
CRHR1,GNAI1,1
CRK,GAB1,1
CRK,MAPK8,1
CRK,NEDD9,1
CRK,PTK2,1
CRK,PXN,1
CRTC2,NR3C1,1
CRTC3,BCL3,1
CSDE1,FOS,-1
CSF1R,parent_of_CDKN1A1,1
CSF3R,TYK2,1
CSK,FGR,-1
CSK,FLT3,1
CSK,FYN,1
CSK,HCK,-1
CSK,IRS1,1
CSK,ITCH,-1
CSK,KIT,1
CSK,LCK,-1
CSK,NOTCH1,1
CSK,PTK2,1
CSK,PXN,1
CSK,SRC,-1
CSNK1A1L,CTNNB1,1
CSNK1A1L,GLI1,1
CSNK1D,CDK5,1
CSNK1D,CTNNB1,1
CSNK1D,DVL2,1
CSNK1D,HIF1A,-1
CSNK1D,LEF1,-1
CSNK1D,MDM2,-1
CSNK1D,YWHAQ,1
CSNK1D,parent_of_ATM1,-1
CSNK1D,parent_of_CTNNB1-1,1
CSNK1G1,DVL1,1
CSNK1G1,FOXO1,-1
CSNK1G1,YWHAQ,1
CSNK1G1,parent_of_PPP1CC-1,1
CSNK1G3,YWHAQ,1
CSNK2B,BID,1
CSNK2B,CHEK2,-1
CSNK2B,CTNNB1,1
CSNK2B,RNF7,1
CSNK2B,SET,-1
CSNK2B,parent_of_HSPA51,1
CTBP1,ZEB2,1
CTBP1,parent_of_RBPJ1,1
CTNNA3,CTNNB1,1
CTNNB1,FOXO1,1
CTNNB1,FOXO3,1
CTNNB1,KLF4,1
CTNNB1,NOTCH1,1
CTNNB1,NR4A3,1
CTNNB1,SMAD7,1
CTTNBP2,parent_of_ACTB1,1
CTTNBP2,parent_of_ACTN11,1
CTTNBP2NL,parent_of_ACTB1,1
CTTNBP2NL,parent_of_PPP2CA1_____PPP2CB1,1
CUL1,CTNNB1,-1
CUL1,RNF7,1
CUL3,MAP1B,-1
CUL3,RHOA,-1
CUL3,parent_of_RHOA-1,1
CXCL17,parent_of_GNA121_____GNA131_____GNAI11_____GNAI31_____GNAO11_____GNAZ1,1
DAAM1,RHOA,1
DACH2,PAX3,1
DAPK1,BCL2,-1
DAPK1,BECN1,1
DAPK1,CAMKK2,-1
DAPK1,DAPK3,1
DAPK1,MARK2,1
DAPK1,PIN1,-1
DAPK1,TLN1,-1
DAPK1,TSC2,-1
DAPK1,parent_of_CSK1,-1
DAPK1,parent_of_DVL31,1
DAPK3,AR,1
DAPK3,CDKN1A,1
DAPK3,MDM2,1
DAPK3,NR3C1,1
DAPK3,PPP1R14A,1
DAPK3,RPL13A,-1
DAXX,MAP3K5,1
DAXX,MDM2,1
DCAF7,DYRK1A,1
DCAF7,DYRK1B,1
DCC,MYO10,1
DCC,PTK2,1
DDB1,E2F1,1
DDIT3,parent_of_BAK11_____BAX1_____BCL2-1_____BCL2L1-1_____BCL2L2-1_____MCL1-1,1
DDIT3,parent_of_CSK1,1
DDX1,DDX21,1
DDX21,JUN,1
DDX21,TICAM1,1
DDX5,AR,1
DDX5,HDAC1,1
DDX5,RUNX2,1
DEF6,CDC42,1
DEF6,RAP1A,1
DHX58,IFIH1,-1
DHX58,IKBKE,-1
DHX58,MAVS,-1
DHX58,TBK1,-1
DHX58,TRAF3,-1
DIABLO,BIRC2,-1
DIABLO,BIRC3,-1
DIABLO,BIRC5,-1
DIABLO,parent_of_CASP3-1_____CASP7-1_____CASP9-1,-1
DIP2A,ABL2,1
DIP2A,SOD1,1
DIP2A,parent_of_ACTB1,1
DLC1,parent_of_BAK11_____BAX1_____BCL2-1_____BCL2L1-1_____BCL2L2-1_____MCL1-1,-1
DLGAP1,SHANK1,1
DLGAP1,parent_of_ACTN11,1
DLGAP1,parent_of_HDAC21,1
DLK1,FN1,1
DLK1,NOTCH1,-1
DLX2,MSX1,-1
DLX2,MSX2,-1
DLX5,MSX1,-1
DLX5,MSX2,-1
DNAJC3,EIF2AK2,-1
DNAJC3,EIF2AK3,-1
DNAJC3,EIF2AK4,-1
DNMT3A,TDG,1
DOCK7,CDC42,1
DOCK7,RAC1,1
DOK1,ITGB3,-1
DOK1,ITGB4,-1
DOK1,RASGRP3,1
DOK1,parent_of_CSK1,-1
DOK1,parent_of_CSK1_____PTK21_____SRC1,-1
DPP3,KEAP1,-1
DRD1,GNAI1,1
DRD1,GNAS,1
DRD1,GNB2,1
DRD2,GNAI1,1
DRD2,GNB2,1
DRD2,GNB5,1
DRD4,GNAI1,1
DRD4,GNB5,1
DTX4,TBK1,-1
DTX4,parent_of_RBPJ1,1
DUSP10,MAPK14,-1
DUSP10,MAPK8,1
