source,target,sign
AURKA,NEDD9,1
AURKA,PIN1,-1
AURKA,PLK1,1
AURKA,PPP1R1B,-1
AURKA,RASSF1,-1
AURKA,TP53,-1
AURKA,WDR62,1
AURKA,parent_of_DLG41_____SHANK11_____SHANK21_____SHANK31,1
AURKB,BIRC5,-1
AURKB,HDAC4,-1
AURKB,HDAC5,-1
AURKB,RASSF1,-1
AURKB,TP53,-1
AURKB,TP53BP1,1
AURKB,YY1,1
AURKB,parent_of_MEF2C-1,-1
AXIN1,BMPR1A,-1
AXIN1,CSNK1A1L,1
AXIN1,CTNNB1,1
AXIN1,GSK3A,1
AXIN1,MAP3K1,1
AXIN1,MYC,1
AXIN1,RNF111,1
AXIN1,SMAD3,1
AXIN1,SMAD7,-1
AXIN1,parent_of_CTNNB1-1,1
AXIN2,GSK3B,1
AXIN2,parent_of_CTNNB1-1,1
BAD,BCL2L1,-1
BAD,TP53,1
BAD,parent_of_APAF11_____CASP91,1
BAG1,parent_of_PPP1CC1,-1
BAG2,RAF1,1
BAG2,STUB1,1
BAG5,HSPA1A,-1
BAG5,HSPA1B,-1
BAMBI,ACVRL1,1
BAMBI,BMPR1A,1
BAMBI,BMPR1B,1
BAMBI,DVL2,1
BAMBI,TGFBR1,1
BAMBI,parent_of_DVL11_____DVL21_____DVL31_____LRP51_____LRP61,1
BCAR1,CRKL,1
BCAR1,PIK3R1,1
BCAR1,SMAD3,-1
BCAR3,PAK1,1
BCAR3,RAC1,1
BCL2L1,APAF1,-1
BCL2L1,CASP9,-1
BCL3,HDAC1,1
BCL3,HDAC3,1
BCOR,HDAC5,1
BID,BCL2L1,-1
BID,COX5B,1
BID,DIABLO,1
BID,parent_of_APAF11_____CASP91,1
BIRC2,CASP2,-1
BIRC2,CASP3,-1
BIRC2,CASP7,-1
BIRC2,CASP9,-1
BIRC2,RIPK1,1
BIRC3,BIRC2,1
BIRC3,CASP3,-1
BIRC3,CASP7,-1
BIRC3,CASP9,-1
BIRC3,RIPK1,1
BIRC5,CASP3,-1
BIRC5,CASP7,-1
BIRC5,CASP9,-1
BIRC5,parent_of_CASP3-1_____CASP7-1_____CASP9-1,1
BIRC7,DIABLO,-1
BMF,BCL2L1,-1
BMP10,ACVR1,1
BMP10,ACVR2A,1
BMP10,ACVR2B,1
BMP10,ACVRL1,1
BMP10,BMPR1A,1
BMP10,BMPR1B,1
BMP10,BMPR2,1
BMP15,ACTR2,1
BMP15,BMPR1B,1
BMP15,BMPR2,1
BMP4,ACVR1,1
BMP4,ACVR2A,1
BMP4,BMPR1A,1
BMP4,BMPR1B,1
BMP4,BMPR2,1
BMP5,BMPR1A,1
BMP6,ACVR1,1
BMP6,ACVR2A,1
BMP6,ACVR2B,1
BMP6,AMHR2,1
BMP6,BMPR1A,1
BMP6,BMPR1B,1
BMP6,BMPR2,1
BMP8A,ACVR2A,1
BMP8A,ACVR2B,1
BMP8A,BMPR1A,1
BMP8A,BMPR1B,1
BMP8A,BMPR2,1
BMP8B,ACVR1,1
BMP8B,BMPR1A,1
BMPR1A,BMPR1B,1
BMPR1A,SMAD1,1
BMPR1A,parent_of_SMAD41,1
BMPR1B,SMAD1,1
BMPR1B,parent_of_SMAD41,1
BMPR2,ACVR1,1
BMPR2,BMPR1A,1
BMPR2,BMPR1B,1
BRAF,MAP2K1,1
BRAF,MAP2K2,1
BRAF,MAP4K1,1
BRAP,CDC14A,1
BRAP,parent_of_RAF11,-1
BRD2,TP53BP1,1
BRD2,ZMYND8,1
BRD4,CDK9,1
BRD4,EP300,1
BRD4,MYC,-1
BRDT,EIF4EBP1,1
BRSK1,CAST,1
BTRC,ATF2,-1
BTRC,CTNNB1,1
BTRC,SMAD3,-1
BTRC,SMAD4,-1
BTRC,WEE1,-1
BTRC,YAP1,-1
C1QBP,KRT1,1
C3,parent_of_CSK1,1
CABIN1,PPP3R1,-1
CABP1,CAMK2A,-1
CAMK1,ATF1,1
CAMK1,CDKN1B,1
CAMK1,CREB1,1
CAMK1,HDAC5,-1
CAMK1,NUMB,-1
CAMK1,SYN1,-1
CAMK2A,ARHGAP32,-1
CAMK2A,CREB1,-1
CAMK2A,EGFR,1
CAMK2A,GABBR1,-1
CAMK2A,HSF1,1
CAMK2A,NCOR2,-1
CAMK2A,PPP2R5C,-1
CAMK2A,PTK2,1
CAMK2A,RCHY1,-1
CAMK2A,RIMS1,1
CAMK2A,SMAD2,-1
CAMK2A,SYN1,-1
CAMK2A,parent_of_DLG41,-1
CAMK2A,parent_of_GNAI11_____GNAI31_____GNAL1_____GNAO11_____GNAQ1_____GNAS1_____GNAZ1,-1
CAMK2A,parent_of_MAPK11_____MAPK31,1
CAMK2B,CREB1,1
CAMK2B,CTNNB1,-1
CAMK2B,GSK3A,-1
CAMK2B,PRKAA1,1
CAMK2B,STAT1,1
CAMK2D,CREB1,1
CAMK2D,HDAC4,1
CAMK2D,parent_of_PPP1CC1,-1
CAMK2G,ATF1,1
CAMK2G,CREB1,1
CAMK2G,HDAC5,-1
CAMK2G,MAP3K7,1
CAND1,CUL1,-1
CAPN1,ACTN1,-1
CAPN1,BCL2L1,-1
CAPN1,BID,1
CAPN1,CABIN1,-1
CAPN1,CBL,-1
CAPN1,F2RL1,-1
CAPN1,GSK3A,1
CAPN1,GSK3B,1
CAPN1,ITGB1,-1
CAPN1,ITGB3,-1
CAPN1,PTK2,-1
CAPN1,PTPN1,-1
CAPN1,PTPN6,-1
CAPN1,RHOA,-1
CAPN1,SRC,-1
CAPN2,BCL2L1,-1
CAPN2,BID,1
CAPN2,F2RL1,-1
CAPN2,GSK3A,1
CAPN2,GSK3B,1
CAPN3,GSK3A,1
CAPN3,GSK3B,1
CAPNS1,CAPN2,1
CAPRIN2,LRP6,1
CARD11,MALT1,1
CARD8,APAF1,-1
CARD8,CASP9,-1
CARM1,CTNNB1,1
CARM1,EP300,1
CARM1,PPARG,1
CARM1,RUNX1,-1
CASP1,AR,-1
CASP1,BID,1
CASP1,CARD8,-1
CASP1,CASP5,-1
CASP1,FGF2,1
CASP1,NLRC4,-1
CASP1,NLRP1,-1
CASP1,SPHK2,1
CASP1,parent_of_IL1R11_____IL1RAP1,1
CASP10,BID,1
CASP10,CASP3,1
CASP10,CASP7,1
CASP10,RIPK1,-1
CASP2,BID,1
CASP2,DIABLO,1
CASP2,parent_of_APAF11_____CASP91,1
CASP3,AR,-1
CASP3,BAD,1
CASP3,BCAR1,-1
CASP3,CASP9,1
CASP3,CTNNB1,-1
CASP3,EIF2A,-1
CASP3,EIF4EBP1,-1
CASP3,GRIPAP1,1
CASP3,GSN,-1
CASP3,NUMA1,-1
CASP3,PPP2R5C,-1
CASP3,PPP3R1,1
CASP3,RELA,-1
CASP3,STK3,1
CASP3,STK4,1
CASP5,parent_of_IL1R11_____IL1RAP1,1
CASP6,APP,1
CASP6,HIPK2,1
CASP6,NUMA1,-1
CASP7,AR,-1
CASP8,AR,-1
CASP8,BID,1
CASP9,CASP3,1
CASP9,CASP6,1
CASP9,CASP7,1
CASP9,LYN,-1
CAST,CAPN1,-1
CAST,CAPN2,-1
CAST,CAPN3,-1
CBL,CFLAR,-1
CBL,EGFR,1
CBL,ERBB2,-1
CBL,FLT3,-1
CBL,LYN,-1
CBL,MET,1
CBL,PDGFRA,1
CBL,PIK3R1,-1
CBLC,LRIG1,-1
CCL2,MMP14,1
CCND2,CDK4,1
CCND2,CDK6,1
CCNY,CDK14,1
CD19,PIK3R1,1
CD19,VAV1,1
CD3E,NCK1,1
CD4,LCK,1
CDC14A,TP53,-1
CDC14A,WEE1,1
CDC14B,CDCA3,1
CDC14B,SKP2,-1
CDC14B,TP53,-1
CDC14B,parent_of_CTNNB1-1,1
CDC42,GSK3B,-1
CDC42,MAP3K1,1
CDC42,MAP3K10,1
CDC42,PAK1,1
CDC42,PAK2,1
CDC42,PRKCZ,1
CDC42,PTEN,1
CDC42,USP6,1
CDC42,parent_of_PAK1-1,1
CDC73,CTNNB1,1
CDC73,MYC,-1
CDCA3,WEE1,-1
CDH1,CTNNB1,-1
CDH1,EGFR,1
CDH1,LRP6,1
CDH1,parent_of_CSK1,1
CDH1,parent_of_YAP1-1,1
CDH4,CTNNB1,1
CDH4,RAC1,1
CDK1,ABL1,1
CDK1,ANAPC1,1
CDK1,AR,1
CDK1,BAD,1
CDK1,BCL2L1,-1
CDK1,BIRC5,1
CDK1,CASP9,-1
CDK1,CDKN1B,-1
CDK1,CSNK2A1,1
CDK1,CSNK2B,1
CDK1,DDX3X,-1
CDK1,EIF4EBP1,-1
CDK1,FOXM1,1
CDK1,FOXO1,-1
CDK1,HMGA2,-1
CDK1,KAT5,1
CDK1,LATS1,1
CDK1,MAP2K1,-1
CDK1,NME1,1
CDK1,NUMA1,-1
CDK1,PIK3C3,-1
CDK1,PML,-1
CDK1,PRDX1,-1
CDK1,RPS6KB1,1
CDK1,RUNX2,1
CDK1,SP1,1
CDK1,SUN1,-1
CDK1,TP53,1
CDK1,TP53BP1,-1
CDK1,UBXN2B,-1
CDK1,VCPIP1,-1
CDK1,parent_of_CBL1,-1
CDK1,parent_of_HSP90AA1-1_____HSP90AB1-1,-1
CDK1,parent_of_PCNA1,1
CDK11A,parent_of_EIF3F-1,1
CDK11A,parent_of_NOTCH11,-1
CDK14,LRP6,1
CDK19,parent_of_NOTCH11,1
CDK2,ANAPC1,-1
CDK2,AXIN1,1
CDK2,CDKN1A,-1
CDK2,CDKN1B,-1
CDK2,ESR1,1
CDK2,FOXM1,1
CDK2,FOXO1,-1
CDK2,MDM2,-1
CDK2,MYC,1
CDK2,NCOA1,1
CDK2,NFYA,1
CDK2,NR1I2,-1
CDK2,NR3C1,1
CDK2,PAK1,-1
CDK2,PGR,-1
CDK2,PRDX1,-1
CDK2,RB1,-1
CDK2,RBBP8,1
CDK2,SKP2,1
CDK2,SMAD3,-1
CDK2,SMAD4,-1
CDK2,SP1,1
CDK2,TP53,1
CDK2,ZBTB16,-1
CDK2,parent_of_CDK41_____CDK61,1
CDK2,parent_of_PCNA1,1
CDK2,parent_of_PRKACA-1_____PRKACB-1,1
CDK2AP1,CDK2,-1
CDK4,FOXM1,1
CDK4,MEF2C,-1
CDK4,PRDX1,-1
CDK4,RASSF1,-1
CDK4,RB1,-1
CDK4,RUNX3,-1
CDK4,SMAD3,-1
CDK4,parent_of_TP53-1,1
CDK5,APP,1
CDK5,AR,1
CDK5,MAPK10,-1
CDK5,NR3C1,-1
CDK5,PAK1,-1
CDK5,PIK3C3,-1
CDK5,PPP1R1B,1
CDK5,TP53,1
CDK5,parent_of_MYO1E1,1
CDK5,parent_of_NOTCH11,1
CDK5RAP2,APP,1
CDK5RAP2,WDR62,1
CDK5RAP2,parent_of_CDK21,1
CDK6,CDKN1A,-1
CDK6,CTNNB1,-1
CDK6,PRDX1,-1
CDK6,RB1,-1
CDK6,RUNX1,1
CDK9,NCOA2,1
CDK9,RB1,1
CDK9,RCHY1,-1
CDK9,SMAD1,-1
CDK9,SMAD3,-1
CDK9,TP53,1
CDKN1A,CDK4,-1
CDKN1A,PCNA,-1
CDKN1A,parent_of_CDK41_____CDK61,-1
CDKN1B,parent_of_CDK41_____CDK61,-1
CDKN2B,CDK4,-1
CENPK,parent_of_CTNNB1-1,1
CFH,C3,-1
CFH,CFI,1
CFHR1,C3,1
CFHR1,CFH,-1
CFI,C3,-1
CFLAR,CASP10,-1
CNKSR1,RAF1,1
CNKSR1,RASSF1,1
CNTN1,NOTCH1,1
CNTN1,parent_of_ANK21_____ANK31,1
COL1A1,parent_of_CSK1,1
COL1A2,ITGB3,1
COL1A2,parent_of_CSK1,1
COL2A1,parent_of_CSK1,1
COL4A4,ITGB3,1
COL4A4,parent_of_CSK1,1
COL5A1,ITGB1,1
COL5A1,parent_of_CSK1,1
COL5A1,parent_of_NOTCH11,1
COL5A3,parent_of_NOTCH11,1
COX5B,APAF1,1
CREB1,CDK6,1
CREB1,FST,1
CREB1,GDNF,1
CREB1,MYC,1
CREB1,SMAD3,1
CREB1,TAF1,1
CREB1,parent_of_AKT11_____AKT21_____AKT31,1
CREB5,ATF2,1
CREB5,JUN,1
CREM,KCNIP3,-1
CRKL,BCAR1,1
CRKL,MAP4K1,1
CRKL,NEDD9,1
CRKL,RAPGEF1,1
CRTC2,CREB1,1
CRTC2,NR3C1,1
CRTC3,BCL3,1
CSDE1,FOS,-1
CSK,FLT3,1
CSK,HCK,-1
CSK,ITCH,-1
CSK,LCK,-1
CSK,LYN,-1
CSK,NOTCH1,1
CSK,PTK2,1
CSK,SRC,-1
CSK,YES1,-1
CSMD1,C3,-1
CSMD1,SMAD3,1
CSNK1A1,AXIN1,1
CSNK1A1,BID,1
CSNK1A1,CARD11,-1
CSNK1A1,CARM1,-1
CSNK1A1,CREB1,1
CSNK1A1,CTNNB1,-1
CSNK1A1,FADD,-1
CSNK1A1,FOXG1,1
CSNK1A1,FOXO1,-1
CSNK1A1,FOXO3,-1
CSNK1A1,GSK3B,1
CSNK1A1,LEF1,-1
CSNK1A1,LRP6,1
CSNK1A1,PHLPP1,-1
CSNK1A1,TP53,1
CSNK1A1,YWHAZ,-1
CSNK1A1,parent_of_CTNNB1-1,1
CSNK1A1,parent_of_TP53-1,1
CSNK1A1L,CTNNB1,1
CSNK1A1L,LRP6,1
CSNK1D,APC2,1
CSNK1D,AXIN1,1
CSNK1D,CTNNB1,1
CSNK1D,DVL1,1
CSNK1D,DVL2,1
CSNK1D,LEF1,-1
CSNK1D,LRP6,1
CSNK1D,TP53,1
CSNK1D,WWTR1,-1
CSNK1D,YAP1,-1
CSNK1D,parent_of_CTNNB1-1,1
CSNK1E,AXIN1,1
CSNK1E,BID,1
CSNK1E,CDH1,-1
CSNK1E,CTNNB1,-1
CSNK1E,CTNND1,1
CSNK1E,DVL1,1
CSNK1E,DVL2,1
CSNK1E,EIF4EBP1,-1
CSNK1E,LEF1,-1
CSNK1E,LRP6,1
CSNK1E,ROR2,1
CSNK1E,TP53,1
CSNK1E,WWTR1,-1
CSNK1E,YAP1,-1
CSNK1E,YWHAZ,1
CSNK1E,parent_of_CTNNB1-1,1
CSNK1G1,DVL1,1
CSNK1G1,FOXO1,-1
CSNK1G1,LRP5,1
CSNK1G1,LRP6,1
CSNK1G1,TP53,1
CSNK1G1,parent_of_PPP1CC-1,1
CSNK1G2,SMAD3,-1
CSNK1G2,TP53,1
CSNK1G3,TP53,1
CSNK2A1,AKT1,1
CSNK2A1,BID,1
CSNK2A1,CASP2,-1
CSNK2A1,CDH1,1
CSNK2A1,CTNNB1,1
CSNK2A1,DAXX,1
CSNK2A1,DDIT3,-1
CSNK2A1,EIF4EBP1,-1
CSNK2A1,EIF4G2,1
CSNK2A1,ESR1,-1
CSNK2A1,FKBP4,-1
CSNK2A1,G3BP1,-1
CSNK2A1,HDAC1,1
CSNK2A1,HDAC2,1
CSNK2A1,HDAC3,1
CSNK2A1,HMGN1,-1
CSNK2A1,HSF1,1
CSNK2A1,HSP90AB1,-1
CSNK2A1,IL16,1
CSNK2A1,JUN,-1
CSNK2A1,LEF1,1
CSNK2A1,MAPK9,1
CSNK2A1,MEF2C,1
CSNK2A1,MYB,-1
CSNK2A1,NFE2L2,-1
CSNK2A1,NOL3,1
CSNK2A1,NR1H3,-1
CSNK2A1,PIAS1,1
CSNK2A1,PML,-1
CSNK2A1,PPP1R1B,1
CSNK2A1,PTEN,-1
CSNK2A1,RELA,1
CSNK2A1,RNF7,1
CSNK2A1,SP1,-1
CSNK2A1,TLE1,1
CSNK2A1,TP53,1
CSNK2A1,VDR,1
CSNK2A1,YY1,1
CSNK2A1,parent_of_AKAP5-1_____CAMK2A1_____CAMK41_____CAMKK11_____CAMKK21_____DAPK11_____DRD2-1_____GEM1_____GRIN2A-1_____GRM7-1_____IQGAP11_____MYLK21_____NOS11_____NRAS-1_____PPP3CA1_____PPP3CB1_____PPP3CC1_____PPP3R11_____RAC11_____RASGRF11_____RIN11_____RIT21,-1
CSNK2A1,parent_of_BCL2L1-1,1
CSNK2A1,parent_of_MYC1,-1
CSNK2A1,parent_of_YAP1-1,-1
CSNK2A2,BID,1
CSNK2A2,CDH1,1
CSNK2A2,CTNNB1,1
CSNK2A2,EIF4EBP1,-1
CSNK2A2,HSF1,1
CSNK2A2,IL16,1
CSNK2A2,PPP1R1B,1
CSNK2A2,PTEN,-1
CSNK2A2,RELA,1
CSNK2A2,TP53,1
CSNK2A2,parent_of_SMAD1-1,1
CSNK2B,BID,1
CSNK2B,CTNNB1,1
CSNK2B,RNF7,1
CSNK2B,TP53,1
CTBP1,ZEB2,1
CTBP1,parent_of_RBPJ1,1
CTNNA3,CDH1,1
CTNNA3,CTNNB1,1
CTNNB1,FOXO1,1
CTNNB1,FOXO3,1
CTNNB1,LEF1,1
CTNNB1,NOTCH1,1
CTNNB1,NR4A2,1
CTNNB1,PPARG,-1
CTNNB1,SMAD7,1
CTNNB1,TCF7,1
CTNNB1,parent_of_MYC1,1
CTNND1,CDH1,1
CTNND1,RAC1,1
CTNND1,VAV2,1
CTNND1,parent_of_CDON1_____CTNNB11,1
CTNND1,parent_of_CTNNB11,1
CTSE,parent_of_MMP2-1_____MMP9-1,-1
CUL1,CDKN1B,-1
CUL1,CTNNB1,-1
CUL1,RNF7,1
CYTH2,ARF1,1
CYTH2,ARF6,1
DAB2,AXIN1,-1
DAB2,CSK,1
DAB2,DAB2IP,1
DAB2,DVL3,-1
DAB2,LRP6,-1
DAB2,SMAD2,1
DAB2,TGFBR1,1
DAB2,TGFBR2,1
DAB2IP,AR,-1
DAB2IP,CTNNB1,-1
DAB2IP,HRAS,-1
DAB2IP,NRAS,-1
DAB2IP,PIK3R1,-1
DACH2,PAX3,1
DAPK1,PIN1,-1
DAPK1,PRKD1,1
DAPK1,TP53,1
DAPK1,parent_of_CSK1,-1
DAXX,TGFBR2,1
DCAF7,DYRK1A,1
DCC,MYO10,1
DCC,PTK2,1
DDIT3,parent_of_BAK11_____BAX1_____BCL2-1_____BCL2L1-1_____BCL2L2-1_____MCL1-1,1
DDIT3,parent_of_CSK1,1
DDX1,DDX21,1
DDX21,JUN,1
DDX3X,EIF4E,-1
DDX3X,PABPC1,1
DDX3X,SP1,1
DDX5,AR,1
DDX5,RUNX2,1
DDX5,TP53,1
DEF6,CDC42,1
DEF6,RAP1A,1
DEF6,parent_of_BRAF1,1
DIABLO,BIRC2,-1
DIABLO,BIRC3,-1
DIABLO,BIRC5,-1
DIABLO,parent_of_CASP3-1_____CASP7-1_____CASP9-1,-1
DLK1,NOTCH1,-1
DNAJC5,GNB2,1
DOCK7,CDC42,1
DOCK7,RAC1,1
DTNBP1,parent_of_CBL1,1
DTX1,EP300,1
DTX1,MAP3K1,-1
DTX1,NOTCH1,1
DUSP2,MAPK1,1
DUSP3,EGFR,-1
DUSP3,ERBB2,-1
DUSP3,MAPK1,1
DUSP3,MAPK3,-1
DUSP3,MAPK8,1
DUSP3,MAPK9,-1
DUSP5,MAPK1,-1
DUSP5,MAPK3,-1
DUSP6,FOXO1,1
DUSP6,MAPK1,1
DUSP6,MAPK3,1
DUSP7,MAPK1,-1
DUSP9,MAPK1,1
DUSP9,MAPK8,-1
DUSP9,MAPK9,-1
DVL1,AXIN1,-1
DVL1,CTNNB1,1
DVL1,GSK3B,-1
DVL1,JUN,1
DVL1,RAC1,1
DVL1,RHOA,1
DVL1,ROCK1,1
DVL1,SMAD3,1
DVL1,parent_of_CTNNB1-1,-1
DVL2,AXIN1,1
DVL2,LRP6,1
DVL2,RAC1,1
DVL2,RBPJ,-1
DVL3,CSNK1G1,1
DVL3,RAC1,1
DVL3,parent_of_GSK3B-1,1
DYRK1A,CASP9,1
DYRK1A,FOXO1,-1
DYRK1A,FOXO3,-1
DYRK1A,NOTCH1,-1
DYRK1A,RCAN1,1
DYRK1A,TP53,1
DYRK1A,parent_of_CDK41_____CDK61,-1
DYRK1A,parent_of_MYO1E1,-1
DYRK1B,CDKN1B,1
DYRK1B,HDAC5,-1
DYRK1B,parent_of_CDK41_____CDK61,-1
DYRK1B,parent_of_MEF2C-1,-1
DYRK2,JUN,-1
DYRK2,SIAH2,1
DYRK2,TP53,1
E2F1,APAF1,1
E2F1,KAT2A,1
E2F1,parent_of_TP53-1,1
EGFR,BCAR1,-1
EGFR,CTNND1,-1
EGFR,EPB41,1
EGFR,ERBB2,1
EGFR,GRAP,1
EGFR,HGS,1
EGFR,LRIG1,1
EGFR,MAP2K1,1
EGFR,MUC1,1
EGFR,NCK1,1
EGFR,NCK2,1
EGFR,PCNA,1
EGFR,PIK3R1,1
EGFR,PTPN1,1
EGFR,parent_of_AKAP5-1_____CAMK2A1_____CAMK41_____CAMKK11_____CAMKK21_____DAPK11_____DRD2-1_____GEM1_____GRIN2A-1_____GRM7-1_____IQGAP11_____MYLK21_____NOS11_____NRAS-1_____PPP3CA1_____PPP3CB1_____PPP3CC1_____PPP3R11_____RAC11_____RASGRF11_____RIN11_____RIT21,-1
EGFR,parent_of_CDK41_____CDK61,1
EGFR,parent_of_ERBB2-1,1
EGFR,parent_of_HRAS-1,1
EGFR,parent_of_INSR-1,1
EHMT1,parent_of_CDK41_____CDK61,1
EID2,SMAD3,-1
EIF2A,parent_of_FUS1,1
EIF2AK2,EIF2A,-1
EIF2AK2,TP53,1
EIF2AK2,parent_of_TGFBR11,1
EIF2AK4,EIF2A,-1
EIF4E,SMAD3,1
EIF4E,SMAD4,1
