source,target,sign
ATM,SIAH1,-1
ATM,SMAD1,1
ATM,SP1,1
ATM,STK11,1
ATM,TAOK1,1
ATM,TP53,1
ATM,TP53BP1,1
ATM,TRAF6,1
ATM,USP28,1
ATM,parent_of_CCND1-1,1
ATM,parent_of_EP3001,1
ATM,parent_of_RAF11,1
ATM,parent_of_TP53-1,-1
ATM,parent_of_TP531,1
ATR,ATM,1
ATR,HERC2,1
ATR,TP53,1
ATR,WDHD1,1
ATR,XPC,1
ATR,parent_of_DDB21,-1
ATXN2L,parent_of_JAK21_____TYK21,-1
AURKA,INCENP,1
AURKA,PARD3,1
AURKA,PIN1,-1
AURKA,RASSF1,-1
AURKA,TP53,-1
AURKA,parent_of_DLG41_____SHANK11_____SHANK21_____SHANK31,1
AURKB,ATM,1
AURKB,HDAC4,-1
AURKB,HDAC5,-1
AURKB,INCENP,1
AURKB,RASSF1,-1
AURKB,TP53,-1
AURKB,TP53BP1,1
AURKB,YY1,1
AURKB,parent_of_CDC42-1_____RAC1-1,1
AURKB,parent_of_MEF2C-1,-1
AURKB,parent_of_RAC11_____RHOA1,1
AUTS2,parent_of_RAC11,1
AVPR1B,GNAI1,1
AVPR1B,GNAQ,1
AVPR1B,GNAS,1
AXIN1,MAP3K4,1
AXIN1,MYC,1
AXIN2,GSK3B,1
BAD,TP53,1
BAG1,parent_of_PPP1CC1,-1
BAG2,RAF1,1
BANP,KHDRBS1,-1
BCAR3,RAC1,1
BCL6,parent_of_CDKN1A-1,-1
BCOR,HDAC5,1
BCORL1,HDAC4,1
BCORL1,HDAC5,1
BCR,RAC1,-1
BCR,YWHAQ,1
BDKRB1,GNAI1,1
BDKRB1,GNAQ,1
BDKRB1,GNAS,1
BDKRB1,GNB2,1
BDKRB1,parent_of_DVL11,1
BECN1,PIK3C3,1
BECN1,PIK3R4,1
BECN1,USP10,1
BECN1,parent_of_BECN11,1
BIRC7,DIABLO,-1
BRAF,MAP2K1,1
BRAF,MAP2K2,1
BRAF,MAP4K1,1
BRD2,TP53BP1,1
BRD4,CDK9,1
BRD4,EP300,1
BRD4,MYC,-1
BRMS1,EP300,-1
BRSK1,CAST,1
BRSK2,PRKAA1,1
BTG2,parent_of_ATM1,-1
BTG2,parent_of_CDK41_____CDK61,-1
BTG3,parent_of_NR1D11,-1
C1RL,parent_of_APOA11,1
CABIN1,PPP3R1,-1
CALU,GGCX,-1
CAMK2A,ARHGAP32,-1
CAMK2A,ETS1,-1
CAMK2A,NCOR2,-1
CAMK2A,RASGRF1,1
CAMK2A,RIMS1,1
CAMK2A,SRF,1
CAMK2A,parent_of_CDKN2A1,-1
CAMK2A,parent_of_GNAI11_____GNAI31_____GNAL1_____GNAO11_____GNAQ1_____GNAS1_____GNAZ1,-1
CAMK2A,parent_of_RAC11,1
CAMK2D,HDAC4,1
CAMK2D,parent_of_PPP1CC1,-1
CAMK2G,ATF1,1
CAMK2G,HDAC5,-1
CAMK2G,MAP3K7,1
CAMK2G,NCOR2,-1
CAMK2G,STAT1,1
CAMK4,CREBBP,1
CAMK4,HDAC4,-1
CAMK4,HDAC5,-1
CAMKK1,AKT1,1
CAMKK1,CAMK4,1
CAMKK1,PRKAA1,1
CAMKK2,AKT1,1
CAMKK2,CAMK4,1
CAMKK2,PRKAA1,1
CAMKK2,PRKAA2,1
CAMKK2,PRKAG1,1
CAPN1,ACTN1,-1
CAPN1,CABIN1,-1
CAPN1,CBL,-1
CAPN1,EZR,-1
CAPN1,F2RL1,-1
CAPN1,GSK3B,1
CAPN1,ITGB1,-1
CAPN1,ITGB3,-1
CAPN1,PXN,-1
CAPN1,RHOA,-1
CAPN1,parent_of_MAP2K41_____MAP2K71,-1
CAPN2,F2RL1,-1
CAPN2,GSK3B,1
CAPN3,GSK3B,1
CAPNS1,CAPN2,1
CARD18,CASP5,-1
CARD18,NLRC4,-1
CARD9,MAPK14,1
CARD9,MAPK8,1
CARD9,parent_of_IKBKG1,1
CASP1,CASP5,-1
CASP1,CASP7,1
CASP1,GAPDH,-1
CASP1,NLRC4,-1
CASP1,PSEN1,1
CASP1,parent_of_IL1R11_____IL1RAP1,1
CASP3,AKT1,-1
CASP3,BAD,1
CASP3,CASP7,1
CASP3,CDKN1A,1
CASP3,EIF3J,-1
CASP3,EIF4G2,-1
CASP3,GRIPAP1,1
CASP3,IKBKB,-1
CASP3,PPP3R1,1
CASP3,PSEN1,1
CASP3,PXN,-1
CASP3,RELA,-1
CASP3,STK4,1
CASP3,parent_of_GABARAPL11,1
CASP5,parent_of_IL1R11_____IL1RAP1,1
CASP7,AR,-1
CASP7,PSEN1,1
CASP8,CASP7,1
CASP8,MAP3K14,-1
CASP8,PSEN1,1
CASP8,RIPK1,-1
CAST,CAPN1,-1
CAST,CAPN2,-1
CAST,CAPN3,-1
CAV1,LRP6,1
CAV1,PDGFRA,1
CAV1,PDGFRB,1
CAV1,PPP2CA,-1
CBL,KIT,-1
CBL,PIK3R1,-1
CBL,PLCG1,-1
CBL,ZAP70,-1
CBL,parent_of_RAC11,-1
CBLC,LRIG1,-1
CCK,parent_of_GNAI11_____GNAI31_____GNAL1_____GNAO11_____GNAQ1_____GNAS1,1
CCND2,CDK4,1
CCNH,CDK7,1
CD247,ZAP70,1
CD28,GRB2,1
CD28,parent_of_RAC11,1
CD3E,NCK1,1
CD4,LCK,1
CDC25A,CDK4,1
CDC25A,MAPK3,-1
CDC25A,RAF1,-1
CDC42,GSK3B,-1
CDC42,MAP2K7,1
CDC42,MAP3K1,1
CDC42,MAP3K11,1
CDC42,MAP3K4,1
CDC42,PAK1,1
CDC42,PRKCZ,1
CDC42,PTEN,1
CDC42,parent_of_PAK1-1,1
CDC7,ESCO1,-1
CDH1,LRP6,1
CDK4,FOXM1,1
CDK4,MEF2C,-1
CDK4,MEF2D,-1
CDK4,MYOD1,-1
CDK4,MYOG,-1
CDK4,PRDX1,-1
CDK4,RASSF1,-1
CDK4,RUNX3,-1
CDK4,parent_of_TP53-1,1
CDK7,AR,-1
CDK7,CDK4,1
CDK7,E2F1,-1
CDK7,ESR1,1
CDK7,ETS1,1
CDK7,RARA,1
CDK7,RARG,1
CDK7,TP53,1
CDK7,parent_of_EIF3F-1,1
CDK8,CCNH,-1
CDK8,E2F1,-1
CDK8,NOTCH1,1
CDK8,SMAD1,-1
CDK9,NCOA2,1
CDK9,SMAD1,-1
CDK9,TP53,1
CDKN1A,CDK4,-1
CDKN1A,PCNA,-1
CDKN1A,parent_of_CDK41_____CDK61,-1
CDKN1B,parent_of_CDK41_____CDK61,-1
CDKN2A,ATR,1
CDKN2A,CDK4,-1
CDKN2A,HUWE1,-1
CDKN2A,MDM2,-1
CDKN2B,CDK4,-1
CDKN2C,CDK4,-1
CDON,MAPK14,1
CDON,SPAG9,1
CDON,parent_of_CDC421,1
CEBPA,CSF1R,1
CEBPA,MPO,1
CEBPA,parent_of_AGT1_____F2RL1-1,1
CEBPA,parent_of_JAK21,1
CEBPA,parent_of_TLR41,1
CHN1,RAC1,-1
CHRM1,GNAI1,1
CHRM1,GNAQ,1
CHRM1,GNB2,1
CHRM5,GNAI1,1
CHRM5,GNAQ,1
CHRM5,parent_of_DVL11,1
CHUK,CREBBP,1
CHUK,FOXO3,-1
CHUK,IKBKB,1
CHUK,NCOR2,-1
CHUK,RELA,1
CHUK,TAX1BP1,1
CHUK,parent_of_APOA11,-1
CHUK,parent_of_CDK41_____CDK61,-1
CIITA,MYOG,-1
CLASP2,IQGAP1,1
CLN8,PPP2CA,1
CLU,IKBKB,-1
CMA1,EDN1,1
CMA1,EDN3,1
CNKSR1,RAF1,1
CNKSR1,RASSF1,1
CNR1,GNA13,1
CNR1,GNAI1,1
CNR1,GNB2,1
CNR1,parent_of_DVL11,1
CNR1,parent_of_GNA121_____GNAI11_____GNAI31_____GNAO11_____GNAQ1_____GNAZ1,1
CNTN1,NOTCH1,1
COPS5,MYC,1
CRADD,RIPK1,1
CREBBP,CSK,1
CREBBP,CTNNB1,1
CREBBP,IRF9,1
CREBBP,MEF2C,1
CREBBP,MYB,1
CREBBP,MYOD1,1
CREBBP,RELA,1
CREBBP,STAT2,1
CREBBP,STAT3,1
CREBBP,STAT6,1
CREBBP,TCF7,-1
CREBBP,TP53,1
CREBBP,parent_of_JAK11_____TYK21,1
CRHR1,GNAI1,1
CRHR1,GNAQ,1
CRK,CBL,1
CRK,GAB1,1
CRK,MAP4K1,1
CRK,MAP4K5,1
CRK,MAPK8,1
CRK,PXN,1
CRK,parent_of_RAC11,1
CRKL,PXN,1
CRKL,parent_of_RAC11,1
CRLF1,parent_of_JAK11,1
CSF1,CSF1R,1
CSF1,CSF3R,1
CSF1,parent_of_JAK21,1
CSF1R,IRS1,1
CSF1R,parent_of_CDKN1A1,1
CSF3R,JAK1,1
CSF3R,JAK2,1
CSK,FLT3,1
CSK,FYN,1
CSK,IRS1,1
CSK,ITCH,-1
CSK,KIT,1
CSK,LCK,-1
CSK,NOTCH1,1
CSK,PTPRC,1
CSK,PXN,1
CSK,YES1,-1
CSNK1A1,AXIN1,1
CSNK1A1,CDC25A,-1
CSNK1A1,CTNNB1,-1
CSNK1A1,FADD,-1
CSNK1A1,FOXG1,1
CSNK1A1,FOXO1,-1
CSNK1A1,FOXO3,-1
CSNK1A1,GSK3B,1
CSNK1A1,IFNAR1,-1
CSNK1A1,LRP6,1
CSNK1A1,SMO,1
CSNK1A1,TP53,1
CSNK1A1,YWHAQ,-1
CSNK1A1,YWHAZ,-1
CSNK1A1,parent_of_ATM1,-1
CSNK1A1,parent_of_TP53-1,1
CSNK1E,AXIN1,1
CSNK1E,CDC25A,-1
CSNK1E,CDH1,-1
CSNK1E,CTNNB1,-1
CSNK1E,CTNND1,1
CSNK1E,DVL1,1
CSNK1E,LRP6,1
CSNK1E,ROR2,1
CSNK1E,SMO,1
CSNK1E,TP53,1
CSNK1E,YAP1,-1
CSNK1E,YWHAQ,1
CSNK1E,YWHAZ,1
CSNK1E,parent_of_ATM1,-1
CSNK1E,parent_of_NR1D11,-1
CSNK1G1,DVL1,1
CSNK1G1,FOXO1,-1
CSNK1G1,LRP5,1
CSNK1G1,LRP6,1
CSNK1G1,TP53,1
CSNK1G1,YWHAQ,1
CSNK1G1,parent_of_PPP1CC-1,1
CSNK1G2,TP53,1
CSNK1G2,YWHAQ,1
CSNK1G2,parent_of_ATM1,-1
CSNK1G3,TP53,1
CSNK1G3,YWHAQ,1
CSNK2A1,AKT1,1
CSNK2A1,APEX1,1
CSNK2A1,ARRB2,1
CSNK2A1,BRMS1,-1
CSNK2A1,CARD9,-1
CSNK2A1,CDH1,1
CSNK2A1,CTNNB1,1
CSNK2A1,DAXX,1
CSNK2A1,EGR1,-1
CSNK2A1,EIF3J,1
CSNK2A1,EIF4G2,1
CSNK2A1,ESR1,-1
CSNK2A1,FKBP4,-1
CSNK2A1,HDAC2,1
CSNK2A1,HDAC3,1
CSNK2A1,HMGN1,-1
CSNK2A1,IL16,1
CSNK2A1,KEAP1,-1
CSNK2A1,MAPK9,1
CSNK2A1,MDC1,1
CSNK2A1,MEF2C,1
CSNK2A1,MYB,-1
CSNK2A1,NKX2-5,1
CSNK2A1,NOL3,1
CSNK2A1,NR1H3,-1
CSNK2A1,PIAS1,1
CSNK2A1,PPP1R1B,1
CSNK2A1,PTEN,-1
CSNK2A1,PTPRC,1
CSNK2A1,RANGAP1,1
CSNK2A1,RELA,1
CSNK2A1,SET,-1
CSNK2A1,SLK,-1
CSNK2A1,SP1,-1
CSNK2A1,SRF,1
CSNK2A1,TELO2,-1
CSNK2A1,TP53,1
CSNK2A1,VDR,1
CSNK2A1,YWHAQ,-1
CSNK2A1,YY1,1
CSNK2A1,parent_of_AGT1,1
CSNK2A1,parent_of_AKAP5-1_____CAMK2A1_____CAMK41_____CAMKK11_____CAMKK21_____DAPK11_____DRD2-1_____GEM1_____GRIN2A-1_____GRM7-1_____IQGAP11_____MYLK21_____NOS11_____NRAS-1_____PPP3CA1_____PPP3CB1_____PPP3CC1_____PPP3R11_____RAC11_____RASGRF11_____RIN11_____RIT21,-1
CSNK2A1,parent_of_FZR1-1,-1
CSNK2A1,parent_of_HSPA51,1
CSNK2A1,parent_of_IRS11,-1
CSNK2A1,parent_of_MYC1,-1
CSNK2A1,parent_of_TRAF3-1,1
CSNK2B,TP53,1
CSNK2B,parent_of_HSPA51,1
CTNNB1,FOXO1,1
CTNNB1,NOTCH1,1
CTNNB1,NR4A2,1
CTNNB1,parent_of_MYC1,1
CTNND1,RAC1,1
CTNND1,VAV2,1
CUL3,HSF2,-1
CUL3,MAP1B,-1
CUL3,RHOA,-1
CXCL17,parent_of_GNA121_____GNA131_____GNAI11_____GNAI31_____GNAO11_____GNAZ1,1
CYSLTR2,GNAQ,1
CYTH2,ARF1,1
DAAM1,RHOA,1
DAB2,AXIN1,-1
DAB2,CSK,1
DAB2,DAB2IP,1
DAB2,DVL3,-1
DAB2,LRP6,-1
DAB2IP,AR,-1
DAB2IP,CTNNB1,-1
DAB2IP,ERN1,1
DAB2IP,GSK3B,1
DAB2IP,HRAS,-1
DAB2IP,JAK2,-1
DAB2IP,MAP3K5,1
DAB2IP,NRAS,-1
DAB2IP,PIK3CA,-1
DAB2IP,PIK3R1,-1
DAB2IP,STAT3,-1
DAPK1,BECN1,1
DAPK1,CAMKK2,-1
DAPK1,CDKN2A,1
DAPK1,MARK2,1
DAPK1,PIN1,-1
DAPK1,PRKD1,1
DAPK1,TP53,1
DAPK1,parent_of_CSK1,-1
DAPK1,parent_of_DVL31,1
DAXX,MAP3K5,1
DCAF7,DYRK1A,1
DCAF7,DYRK1B,1
DDB2,CDKN1A,-1
DDB2,XPC,1
DEF6,CDC42,1
DEF6,parent_of_BRAF1,1
DIXDC1,DVL1,1
DIXDC1,MAP3K4,-1
DKK1,LRP5,-1
DKK1,LRP6,1
DKK2,LRP5,-1
DKK4,LRP5,-1
DKK4,LRP6,-1
DLK1,NOTCH1,-1
DNAJC5,GNB2,1
DOCK7,CDC42,1
DOCK7,RAC1,1
DPF2,ESRRA,-1
DPF2,RUNX1,-1
DRD1,GNAI1,1
DRD1,GNAQ,1
DRD1,GNAS,1
DRD1,GNB2,1
DRD2,GNAI1,1
DRD2,GNB2,1
DRD2,GNB5,1
DRD2,parent_of_DVL11,1
DRD4,GNAI1,1
DRD4,GNB5,1
DRD4,parent_of_DVL11,1
DTX1,EP300,1
DTX1,MAP3K1,-1
DTX1,NOTCH1,1
DUSP10,MAPK14,-1
DUSP10,MAPK8,1
DUSP10,MAPK9,-1
DUSP14,MAPK14,-1
DUSP14,MAPK3,-1
DUSP14,MAPK9,-1
DUSP16,MAPK10,-1
DUSP16,MAPK14,-1
DUSP16,MAPK8IP1,1
DUSP16,MAPK8IP2,1
DUSP16,MAPK9,-1
DUSP2,MAPK14,1
DUSP26,MAPK14,-1
DUSP26,TP53,-1
DUSP3,ERBB2,-1
DUSP3,MAPK1,1
DUSP3,MAPK14,1
DUSP3,MAPK3,-1
DUSP3,MAPK8,1
DUSP3,MAPK9,-1
DUSP5,MAPK1,-1
DUSP5,MAPK14,-1
DUSP5,MAPK3,-1
DUSP7,GHR,-1
DUSP7,MAPK14,-1
DUSP8,MAPK14,1
DUSP8,MAPK8,1
DUSP9,MAPK14,-1
DUSP9,MAPK3,1
DUSP9,MAPK8,-1
DUSP9,MAPK9,-1
DVL1,AXIN1,-1
DVL1,CTNNB1,1
DVL1,DAAM1,1
DVL1,GSK3B,-1
DVL1,LRRK2,1
DVL1,RAC1,1
DVL1,RHOA,1
DVL1,ROCK1,1
DVL3,CSNK1G1,1
DVL3,LRRK2,1
DVL3,RAC1,1
DVL3,parent_of_GSK3B-1,1
DYRK1A,FOXO1,-1
DYRK1A,FOXO3,-1
DYRK1A,NOTCH1,-1
DYRK1A,RCAN1,1
DYRK1A,TP53,1
DYRK1A,parent_of_CDK41_____CDK61,-1
DYRK1B,CDKN1A,1
DYRK1B,CDKN1B,1
DYRK1B,HDAC5,-1
DYRK1B,parent_of_CDK41_____CDK61,-1
DYRK1B,parent_of_MEF2C-1,-1
DYRK2,TP53,1
E2F1,CASP7,1
E2F1,CDKN2A,1
E2F1,DDB2,1
E2F1,EZH2,1
E2F1,MAP3K5,1
E2F1,PCNA,1
E2F1,PPM1D,1
E2F1,XPC,1
E2F1,parent_of_EIF2AK3-1_____ERN1-1,-1
E2F1,parent_of_TP53-1,1
E2F2,CDKN2A,1
E2F2,EZH2,1
E2F2,MIR17HG,1
E2F3,CDKN2A,1
E2F3,MIR17HG,1
ECE1,EDN1,1
EDN1,EDNRA,1
EDN1,parent_of_GNAI11_____GNAI31_____GNAL1_____GNAO11_____GNAQ1_____GNAS1_____GNAZ1,1
EDN2,EDNRA,1
EDN3,parent_of_GNAI11_____GNAI31_____GNAL1_____GNAO11_____GNAQ1_____GNAS1_____GNAZ1,1
EDNRA,GNA13,1
EDNRA,GNAI1,1
EDNRA,GNAQ,1
EDNRA,GNAS,1
EDNRA,parent_of_DVL11,1
EFNB1,EPHB1,1
EFNB1,EPHB2,1
EGF,CAV1,1
EGLN3,ADRB2,1
EGLN3,IKBKG,-1
EGR1,FASLG,1
EGR1,parent_of_MAPK11_____MAPK14-1_____MAPK31_____MAPK81_____MAPK9-1,1
EHMT1,parent_of_CDK41_____CDK61,1
EID1,CREBBP,-1
EID1,EP300,-1
EIF3J,EIF4G2,1
ENPEP,CCK,-1
EP300,APEX1,1
EP300,AR,1
EP300,BCL6,-1
EP300,CTNNB1,1
EP300,HMGN1,-1
EP300,MEF2C,1
EP300,MEF2D,1
EP300,MYB,1
EP300,MYOD1,1
EP300,RECQL4,-1
EP300,RELA,1
EP300,SMAD1,1
EP300,STAT3,1
EP300,STAT5A,1
EP300,STAT6,1
EP300,TP53,1
EP300,parent_of_EP3001,1
EP300,parent_of_MAPK11_____MAPK14-1_____MAPK31_____MAPK81_____MAPK9-1,1
EPHB1,GRB7,1
EPHB1,NCK1,1
EPHB2,parent_of_CDC421,1
EPHB2,parent_of_CDC421_____RHOA1,-1
EPHB2,parent_of_RAF11,-1
EPX,RNASE2,1
ERBB2,DOCK7,1
ERBB2,GRB2,1
ERBB2,PIK3R1,1
ERBB2,PLCG1,1
ERBB2,parent_of_GRB21,1
ERBB3,GRB2,1
ERBB3,GRB7,1
ERBB3,PIK3R1,1
ERBB4,GRB2,1
ERBB4,STAT5A,1
ERBB4,parent_of_GRB21,1
ERCC6,APEX1,-1
ERCC6,MAPK8,1
ERCC6,TP53,-1
ERG,WNT11,1
ERN1,MAPK8,1
ESCO1,RAD21,1
ESR1,MYC,1
ESR1,NCOA2,1
ESR1,NME1,1
ESR1,PIK3R1,1
ESR1,RXRA,1
ESR1,WNT4,1
ESR1,parent_of_CDK41_____CDK61,1
ESR1,parent_of_RAC11,1
ETS1,GFI1,-1
ETS1,STAT1,1
ETS1,parent_of_CSK1,1
ETS1,parent_of_STAT11,1
EVI5,parent_of_FZR1-1,1
EYA1,FGF3,1
EZH2,AR,1
EZH2,CDKN2B,-1
EZR,FES,1
F10,F2,1
F12,KLKB1,1
F2,F2RL1,1
F2,F2RL2,1
F2,F7,1
F2,parent_of_GNA121_____GNA131_____GNAI11_____GNAI31_____GNAL1_____GNAO11_____GNAQ1_____GNAS1_____GNAZ1,1
F2,parent_of_GNA121_____GNA131_____GNAI11_____GNAI31_____GNAO11_____GNAQ1_____GNAZ1,1
F2RL1,GNAI1,1
F2RL1,GNAQ,1
F2RL1,GNAS,1
F2RL1,GNB2,1
F2RL1,parent_of_DVL11,1
F2RL2,GNA12,1
F2RL2,GNAI1,1
F2RL2,GNAS,1
F2RL2,parent_of_DVL11,1
F7,F10,1
FADD,RIPK1,1
FAM107A,AKT3,1
FAM20C,parent_of_FGFR11_____FGFR21_____FGFR31_____FGFR41,-1
FAS,DAXX,1
FAS,FADD,1
FAS,MAP3K5,1
FAS,RIPK1,1
FASLG,FAS,1
FASLG,TNFRSF10B,1
FBLIM1,parent_of_MAP2K41_____MAP2K71,1
FBXL2,CCND2,-1
FBXL2,parent_of_CDK41_____CDK61,-1
FBXO11,BCL6,-1
FBXO11,TP53,-1
FBXO2,parent_of_RAC11,-1
FBXO3,EP300,-1
FBXO3,HIPK2,-1
FBXW8,IRS1,-1
FBXW8,parent_of_CDK41_____CDK61,-1
FCGR3A,LCK,1
FES,BCR,-1
FES,IRS1,1
FFAR2,GNA13,1
FFAR2,GNAQ,1
FFAR2,parent_of_DVL11,1
FGF3,FGFR2,1
FGF9,FGFR3,1
FGF9,parent_of_FGFR21,1
FGFR2,FRS2,-1
FGFR2,GRB2,1
FGFR2,PLCG1,1
FGFR3,PLCG1,1
FGFR3,STAT1,1
FGFR3,STAT3,1
FGFR4,FRS2,-1
FGFR4,PLCG1,1
FGFR4,STAT1,1
FGFR4,STAT3,1
FKBP1A,PPP3R1,1
FKBP4,AR,1
FKBP4,PPP3CA,-1
FKBP6,GAPDH,-1
FLT3,ACAT1,1
FLT3,CDKN1B,-1
FLT3,GRB2,1
FLT3,PTPN11,1
FLT3,STAT5A,1
FMR1,SHANK1,1
FOS,parent_of_TSHR1,1
FOXG1,FOXO1,-1
FOXL2,ATF3,1
FOXL2,PPARGC1A,1
FOXL2,TNFAIP3,1
FOXL2,parent_of_IL6ST1,1
FOXM1,AURKB,1
FOXM1,CDC25A,1
FOXM1,MYC,1
FOXM1,SKP2,1
